issue_type	scope	item_code	type_id	classification_key	detail	severity
missing_required_specs	sku	PIPE-000424	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接	high
missing_required_specs	sku	PIPE-000425	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,连接	high
missing_required_specs	sku	PIPE-000426	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,连接	high
missing_required_specs	sku	PIPE-000427	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,接口,结构	high
missing_required_specs	sku	PIPE-000428	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	PIPE-000429	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	PIPE-000430	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	PIPE-000431	MT-D628566F8241	管材管件阀门|阀门|蝶阀	brand,特征,结构,驱动	high
missing_required_specs	sku	PIPE-000432	MT-D628566F8241	管材管件阀门|阀门|蝶阀	brand,特征,结构,驱动	high
missing_required_specs	sku	PIPE-000433	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接	high
missing_required_specs	sku	PIPE-000434	MT-2E601099ECB7	管材管件阀门|弯头|弯头	specification,material,壁厚,特征,角度,连接	high
missing_required_specs	sku	PIPE-000435	MT-2E601099ECB7	管材管件阀门|弯头|弯头	specification,material,壁厚,特征,角度,连接	high
missing_required_specs	sku	PIPE-000436	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	接口	high
missing_required_specs	sku	PIPE-000437	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	接口	high
missing_required_specs	sku	PIPE-000438	MT-C1D1A211E2A6	液压气动|胶管总成|胶管总成	layer_count	high
human_confirmation_required	sku	PIPE-000438	MT-C1D1A211E2A6	液压气动|胶管总成|胶管总成	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000440	MT-2E601099ECB7	管材管件阀门|弯头|弯头	specification,material,壁厚,特征,角度,连接	high
missing_required_specs	sku	PIPE-000441	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,接口,特征,结构	high
missing_required_specs	sku	PIPE-000442	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	结构	high
human_confirmation_required	sku	PIPE-000443	MT-5558644455AF	液压气动|液压接头|对丝接头	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000444	MT-A5FC75183701	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,连接,适用设备	high
human_confirmation_required	sku	PIPE-000445	MT-D5CE3F4F02F6	液压气动|液压接头|变径对丝接头	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000448	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	PIPE-000449	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征	high
missing_required_specs	sku	PIPE-000451	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	结构	high
missing_required_specs	sku	PIPE-000453	MT-C2E807E3B35D	管材管件阀门|管材|软管	length,特征	high
missing_required_specs	sku	PIPE-000454	MT-7734D60F0E36	紧固件与连接件|管卡/抱箍|卡箍	brand	high
missing_required_specs	sku	PIPE-000455	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	结构	high
missing_required_specs	sku	PIPE-000456	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	接口	high
missing_required_specs	sku	PIPE-000457	MT-34EC6C6B77DF	定制加工件|定制管路件|管加工件	specification,加工内容,壁厚,接口	high
missing_required_specs	sku	PIPE-000458	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,接口,结构	high
missing_required_specs	sku	PIPE-000459	MT-8EE78708B115	紧固件与连接件|管卡/抱箍|骑马卡	nominal_diameter,thickness	high
missing_required_specs	sku	PIPE-000462	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接	high
missing_required_specs	sku	PIPE-000463	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,角度,连接	high
missing_required_specs	sku	PIPE-000464	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,接口,结构	high
missing_required_specs	sku	PIPE-000465	MT-A0C2DB7D99C4	管材管件阀门|管材|直管	特征	high
missing_required_specs	sku	PIPE-000466	MT-2E601099ECB7	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征,角度,连接	high
missing_required_specs	sku	PIPE-000467	MT-89801A347A89	管材管件阀门|阀门|止回阀	connection_type,brand	high
missing_required_specs	sku	PIPE-000468	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接	high
missing_required_specs	sku	PIPE-000469	MT-34EC6C6B77DF	定制加工件|定制管路件|管加工件	specification,加工内容,壁厚	high
missing_required_specs	sku	PIPE-000470	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
human_confirmation_required	sku	PIPE-000471	MT-5798396E9863	液压气动|液压接头|变径接头	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000472	MT-789AA435E423	焊接切割|气体减压附件|气体软管	管型	high
human_confirmation_required	sku	PIPE-000472	MT-789AA435E423	焊接切割|气体减压附件|气体软管	高风险分类:焊接切割	medium
missing_required_specs	sku	PIPE-000473	MT-789AA435E423	焊接切割|气体减压附件|气体软管	管型	high
human_confirmation_required	sku	PIPE-000473	MT-789AA435E423	焊接切割|气体减压附件|气体软管	高风险分类:焊接切割	medium
missing_required_specs	sku	PIPE-000474	MT-DE727D19AAD0	紧固件与连接件|管卡/抱箍|抱箍	型式,特征	high
missing_required_specs	sku	PIPE-000475	MT-8F8AE5C9A2D1	管材管件阀门|管材|水带	material,working_pressure,特征	high
human_confirmation_required	sku	PIPE-000476	MT-3122144170C2	焊接切割|气体减压附件|软管卡箍	高风险分类:焊接切割	medium
missing_required_specs	sku	PIPE-000477	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接	high
missing_required_specs	sku	PIPE-000478	MT-2E601099ECB7	管材管件阀门|弯头|弯头	specification,material,壁厚,接口,特征,角度,连接	high
missing_required_specs	sku	PIPE-000479	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,工况,接口,特征	high
missing_required_specs	sku	PIPE-000480	MT-B73845831771	管材管件阀门|直接/接头|异径接头/大小头	接口	high
human_confirmation_required	sku	PIPE-000481	MT-AF8712369D87	液压气动|液压接头|两半扣	高风险分类:液压气动	medium
human_confirmation_required	sku	PIPE-000482	MT-AF8712369D87	液压气动|液压接头|两半扣	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000483	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length	high
missing_required_specs	sku	PIPE-000485	MT-2E601099ECB7	管材管件阀门|弯头|弯头	specification,material,壁厚,接口,特征,角度,连接	high
missing_required_specs	sku	PIPE-000486	MT-65EDECEFA943	管材管件阀门|直接/接头|直接/直通	length,结构	high
missing_required_specs	sku	PIPE-000487	MT-E25A0D251603	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接	high
missing_required_specs	sku	PIPE-000489	MT-1437C1B86ADE	管材管件阀门|直接/接头|快速接头	nominal_diameter,connection_type	high
missing_required_specs	sku	PIPE-000490	MT-DB7242EB7AE9	液压气动|高压油管/胶管|高压钢丝软管	specification	high
human_confirmation_required	sku	PIPE-000490	MT-DB7242EB7AE9	液压气动|高压油管/胶管|高压钢丝软管	高风险分类:液压气动	medium
missing_required_specs	sku	PIPE-000491	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,接口,特征,结构	high
missing_required_specs	sku	PIPE-000492	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,接口,特征,结构	high
missing_required_specs	sku	PIPE-000493	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,接口,特征,结构	high
missing_required_specs	sku	PIPE-000494	MT-BB52294E38A3	管材管件阀门|阀门|球阀	connection_type,pressure,brand,工况,接口,特征,结构	high
missing_required_specs	sku	PIPE-000495	MT-D628566F8241	管材管件阀门|阀门|蝶阀	brand,特征	high
missing_required_specs	sku	SAFE-000001	MT-A6481AC7E3DF	劳保防护|手套|手套	length,thickness,process,加厚,类型	high
human_confirmation_required	sku	SAFE-000001	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000002	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	color,类型,镜框,镜片,镜片类型	high
human_confirmation_required	sku	SAFE-000002	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000004	MT-A284F23B896D	劳保防护|眼面防护|焊工眼镜	类型	high
human_confirmation_required	sku	SAFE-000004	MT-A284F23B896D	劳保防护|眼面防护|焊工眼镜	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000005	MT-A6481AC7E3DF	劳保防护|手套|手套	length,thickness,process,类型	high
human_confirmation_required	sku	SAFE-000005	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000006-V1	MT-A6481AC7E3DF	劳保防护|手套|手套	thickness,process,layer_count,类型	high
human_confirmation_required	sku	SAFE-000006-V1	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000007-V1	MT-A6481AC7E3DF	劳保防护|手套|手套	thickness,process,layer_count,类型	high
human_confirmation_required	sku	SAFE-000007-V1	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000008	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	类型,镜框,镜片,镜片类型	high
human_confirmation_required	sku	SAFE-000008	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000009	MT-DBF672DCB4A7	劳保防护|急救用品|碘伏	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000010	MT-C83489A43472	劳保防护|急救用品|创可贴	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000011	MT-41E4A4D4AFD8	劳保防护|急救用品|医用绷带	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000013	MT-A9DCE2483432	劳保防护|呼吸防护|口罩	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000014	MT-CC06F9AEC06D	劳保防护|急救用品|医用胶带	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000015	MT-EE4ABDB0A7F6	劳保防护|安全带/安全绳|五点式安全带	类型,缓冲	high
human_confirmation_required	sku	SAFE-000015	MT-EE4ABDB0A7F6	劳保防护|安全带/安全绳|五点式安全带	高风险分类:劳保防护；安全/压力/化学相关物料	medium
missing_required_specs	sku	SAFE-000016	MT-A6481AC7E3DF	劳保防护|手套|手套	color,layer_count,加厚,类型	high
human_confirmation_required	sku	SAFE-000016	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000018	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	color,类型,镜框,镜片	high
human_confirmation_required	sku	SAFE-000018	MT-9266F9EAA9BD	劳保防护|眼面防护|防护眼镜	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000020	MT-A6481AC7E3DF	劳保防护|手套|手套	length,thickness,process,类型	high
human_confirmation_required	sku	SAFE-000020	MT-A6481AC7E3DF	劳保防护|手套|手套	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000021	MT-DE02CACB686F	劳保防护|安全帽/头部防护|草帽	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000022	MT-D71F5D1CC8E5	劳保防护|手套|焊工手套	特征	high
human_confirmation_required	sku	SAFE-000022	MT-D71F5D1CC8E5	劳保防护|手套|焊工手套	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000023	MT-91297AD3E5AA	安全消防|安全警示|路锥	specification	high
human_confirmation_required	sku	SAFE-000023	MT-91297AD3E5AA	安全消防|安全警示|路锥	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000024	MT-C2F752EC5808	劳保防护|足部防护|劳保鞋	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000025	MT-39D10D870241	安全消防|安全网/防护网|安全网	material	high
human_confirmation_required	sku	SAFE-000025	MT-39D10D870241	安全消防|安全网/防护网|安全网	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000026	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	diameter,material	high
human_confirmation_required	sku	SAFE-000026	MT-4F78822ABABC	劳保防护|安全带/安全绳|安全绳	高风险分类:劳保防护；安全/压力/化学相关物料	medium
missing_required_specs	sku	SAFE-000027	MT-94107E95E202	劳保防护|雨具|雨衣	套装,特征	high
human_confirmation_required	sku	SAFE-000027	MT-94107E95E202	劳保防护|雨具|雨衣	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000028	MT-A0858BCEAA10	安全消防|安全警示|反射片	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000029	MT-A0858BCEAA10	安全消防|安全警示|反射片	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000031	MT-82B426D72C98	安全消防|安全网/防护网|防坠安全网	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000032	MT-5492BDAC8061	劳保防护|急救用品|电子血压计	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000033	MT-6D09B377701E	劳保防护|安全帽/头部防护|安全帽配件	高风险分类:劳保防护	medium
human_confirmation_required	sku	SAFE-000035	MT-1FFD9DD105A0	安全消防|消防器材|灭火器	高风险分类:安全消防；安全/压力/化学相关物料	medium
human_confirmation_required	sku	SAFE-000036	MT-79AB73C59FF6	安全消防|消防器材|消防箱	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000037	MT-BF429C0372D8	安全消防|安全警示|防撞条	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000038	MT-91297AD3E5AA	安全消防|安全警示|路锥	高风险分类:安全消防	medium
missing_required_specs	sku	SAFE-000039	MT-136029D24198	安全消防|围挡护栏|伸缩杆	收缩长度,最大延伸,管径	high
human_confirmation_required	sku	SAFE-000039	MT-136029D24198	安全消防|围挡护栏|伸缩杆	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000040	MT-134E7E617161	安全消防|安全警示|警示牌	高风险分类:安全消防	medium
human_confirmation_required	sku	SAFE-000046	MT-9FEA51EF86CA	劳保防护|急救用品|纱布	高风险分类:劳保防护	medium
missing_required_specs	sku	SAFE-000047	MT-94107E95E202	劳保防护|雨具|雨衣	套装,类型	high
