question_id	draft_sku_id	draft_item_code	priority	放行等级	标准名称	标准分组	标准单位	当前必填规格	missing_specs	question	recommended_next_action	source_candidate_rows	整理依据
MISS-001531	SKU-DRAFT-001531	MAT-000151	high	C	油性聚氨酯	化工原料/堵漏材料	桶	类型：油性；材料：聚氨酯；包装：10kg	品牌	请补充“油性聚氨酯”的品牌。	确认规格、型号、材质和品牌等关键建档信息。	1542	品牌/用途/SDS缺失，可能影响采购和验收
MISS-001532	SKU-DRAFT-001532	MAT-000152	high	C	丙酮	化工原料/溶剂	桶	包装：10kg	规格；型号；材质；品牌	请补充“丙酮”的规格、型号、材质、品牌。	确认规格、型号、材质和品牌等关键建档信息。	1543	纯度/危化品资料/SDS缺失，可能影响采购和验收
MISS-001533	SKU-DRAFT-001533	TOOL-000229	medium	B	钻头	工具/钻头	支	品牌：博世；柄型：五坑三槽；直径：Φ12；长度：200	型号；材质	请补充“钻头”的型号、材质。	确认品牌、型号/规格、尺寸和适用设备。	1544	材质/适配电锤型号缺失，按品牌、柄型和尺寸先建候选
MISS-001534	SKU-DRAFT-001534	MAT-000153	high	C	注浆止水针头	注浆设备/耗材	支	用途：注浆止水；长度：150mm	材质；直径	请补充“注浆止水针头”的材质、直径。	确认规格、型号、材质和品牌等关键建档信息。	1545	直径/接口/材质缺失，无法唯一确定针头SKU
MISS-001535	SKU-DRAFT-001535	MAT-000154	high	C	注浆止水针头	注浆设备/耗材	支	用途：注浆止水；长度：100mm	材质；直径	请补充“注浆止水针头”的材质、直径。	确认规格、型号、材质和品牌等关键建档信息。	1546	直径/接口/材质缺失，无法唯一确定针头SKU
MISS-001536	SKU-DRAFT-001536	MAT-000155	high	C	高压注浆机	设备/注浆设备	台	类型：高压注浆机	品牌；型号；功率	请补充“高压注浆机”的品牌、型号、功率。	确认规格、型号、材质和品牌等关键建档信息。	1547	品牌/型号/压力/功率缺失，无法唯一确定设备SKU
MISS-001537	SKU-DRAFT-001537	PIPE-000370	high	C	注浆管套装	注浆设备/配件	套	长度：5米；套装：含配件	压力等级	请补充“注浆管套装”的压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	1548	管径/压力等级/配件清单缺失，无法唯一确定套装SKU
MISS-001538	SKU-DRAFT-001538	PIPE-000371	high	C	PVC直接	管件/PVC管件	只	品牌：公元；材质：PVC；规格：315；类型：直接	压力等级；连接方式	请补充“PVC直接”的压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	1549	压力等级/连接方式缺失，可能影响PVC管件SKU区分
MISS-001539	SKU-DRAFT-001539	PIPE-000372	high	C	PVC弯头	管件/PVC管件	只	品牌：公元；材质：PVC；规格：315；角度：45度	压力等级；连接方式	请补充“PVC弯头”的压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	1550	压力等级/连接方式缺失，可能影响PVC管件SKU区分
MISS-001540	SKU-DRAFT-001540	PIPE-000373	high	C	PVC弯头	管件/PVC管件	只	品牌：公元；材质：PVC；规格：315；角度：90度	压力等级；连接方式	请补充“PVC弯头”的压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	1551	压力等级/连接方式缺失，会影响PVC弯头SKU区分
MISS-001541	SKU-DRAFT-001541	CHEM-000098	medium	B	PVC胶水	胶粘剂/PVC胶水	瓶	品牌：公元；包装：1KG；用途：PVC粘接	型号	请补充“PVC胶水”的型号。	确认品牌/型号、类型、容量或包装规格和颜色。	1552	型号缺失，按品牌/包装建候选
MISS-001542	SKU-DRAFT-001542	TOOL-000230	high	C	钻头	工具/钻头	支	品牌：博世；规格：M14*260	材质	请补充“钻头”的材质。	确认品牌、型号/规格、尺寸和适用设备。	1553	M14语义及柄型/材质缺失，会影响钻头SKU区分
MISS-001543	SKU-DRAFT-001543	TOOL-000231	medium	B	冲孔冲头	工具/冲头	支	直径：Φ14；长度：150	材质	请补充“冲孔冲头”的材质。	确认品牌、型号/规格、尺寸和适用设备。	1554	材质/适配冲孔机缺失，需后续确认
MISS-001544	SKU-DRAFT-001544	TOOL-000232	medium	B	冲孔冲头	工具/冲头	支	直径：Φ16；长度：150	材质	请补充“冲孔冲头”的材质。	确认品牌、型号/规格、尺寸和适用设备。	1555	材质/适配冲孔机缺失，需后续确认
MISS-001545	SKU-DRAFT-001545	SAFE-000094	high	C	灭火器	安全消防/灭火器	瓶	灭火剂重量：2KG	类型；材质；规格；安全等级；认证标准	请补充“灭火器”的类型、材质、规格、安全等级、认证标准。	确认类型、材质、规格、安全等级或认证标准。	1556	灭火剂类型/年检信息缺失，无法区分灭火器SKU
MISS-001546	SKU-DRAFT-001546	PIPE-000374	high	C	三通	管件/金属管件	只	公称通径：DN50	材质；压力等级；连接方式	请补充“三通”的材质、压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	1557	材质/连接方式/压力等级缺失，会影响三通SKU区分
MISS-001547	SKU-DRAFT-001547	PIPE-000375	high	C	三通	管件/金属管件	只	公称通径：DN65	材质；压力等级；连接方式	请补充“三通”的材质、压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	1558	材质/连接方式/压力等级缺失，会影响三通SKU区分
MISS-001548	SKU-DRAFT-001548	ELEC-000151	high	C	带灯按钮开关	电气/按钮开关	只	品牌：施耐德；类型：带灯按钮开关	型号；颜色；电压	请补充“带灯按钮开关”的型号、颜色、电压。	确认品牌、型号、电压/电流和安装或连接方式。	1559	电压/颜色/触点形式/型号缺失，会影响按钮开关SKU区分
MISS-001549	SKU-DRAFT-001549	ELEC-000152	high	C	电流表	仪表/电气仪表	只	变比：600/5A	电流；精度	请补充“电流表”的电流、精度。	确认品牌、型号、电压/电流和安装或连接方式。	1560	表径/精度/安装方式缺失，会影响电流表SKU区分
MISS-001550	SKU-DRAFT-001550	PIPE-000376	high	C	重型矿井卡箍	管夹/卡箍	只	品牌：迈克；规格：DN150；类型：重型矿井卡箍	材质；压力等级	请补充“重型矿井卡箍”的材质、压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	1561	材质/压力等级/密封圈规格缺失，会影响卡箍SKU区分
MISS-001552	SKU-DRAFT-001552	PIPE-000377	high	C	液压对丝接头	液压/高压管路	只	螺纹：M20*1.5；类型：对丝	材质；压力等级	请补充“液压对丝接头”的材质、压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	1563	材质/压力等级缺失，会影响液压接头SKU区分
MISS-001553	SKU-DRAFT-001553	CHEM-000099	high	C	自喷漆	油漆涂料/自喷漆	瓶	颜色：绿色	品牌；容量；色号	请补充“自喷漆”的品牌、容量、色号。	确认品牌/型号、类型、容量或包装规格和颜色。	1564	品牌/容量/色号缺失，会影响自喷漆SKU区分
MISS-001554	SKU-DRAFT-001554	PIPE-000378	high	C	三通	管件/金属管件	只	公称通径：DN40	材质；压力等级；连接方式	请补充“三通”的材质、压力等级、连接方式。	确认材质、口径、压力等级、连接方式和壁厚。	1565	材质/连接方式/压力等级缺失，会影响三通SKU区分
MISS-001555	SKU-DRAFT-001555	MAT-000156	medium	B	空调	行政后勤/空调设备	台	品牌：美的；匹数：大1.5匹；功能：冷暖	型号	请补充“空调”的型号。	确认规格、型号、材质和品牌等关键建档信息。	1566	型号/能效等级缺失，需后续确认
MISS-001556	SKU-DRAFT-001556	CHEM-000100	high	C	自喷漆	油漆涂料/自喷漆	瓶	颜色：中黄	品牌；容量；色号	请补充“自喷漆”的品牌、容量、色号。	确认品牌/型号、类型、容量或包装规格和颜色。	1567	品牌/容量/色号缺失，会影响自喷漆SKU区分
MISS-001558	SKU-DRAFT-001558	CHEM-000101	high	C	封箱胶带	包装材料/胶带	卷	类型：封箱带	长度；宽度；颜色	请补充“封箱胶带”的长度、宽度、颜色。	确认品牌/型号、类型、容量或包装规格和颜色。	1569	宽度/长度/颜色缺失，无法区分封箱胶带SKU
MISS-001559	SKU-DRAFT-001559	ADMIN-000047	medium	B	记号笔	办公用品/书写工具	支	品牌：得力；颜色：黑色	型号	请补充“记号笔”的型号。	确认品牌、规格、包装规格和材质。	1570	型号/粗细缺失，按品牌/颜色建候选
MISS-001560	SKU-DRAFT-001560	CHEM-000102	medium	B	防锈漆	油漆涂料/防锈漆	桶	品牌：立邦；颜色：白色；包装：18KG	型号	请补充“防锈漆”的型号。	确认品牌/型号、类型、容量或包装规格和颜色。	1571	型号/适用底材缺失，需后续确认
MISS-001561	SKU-DRAFT-001561	CHEM-000103	high	C	稀释剂	油漆涂料/稀释剂	桶	品牌：立邦；包装：12KG	型号	请补充“稀释剂”的型号。	确认品牌/型号、类型、容量或包装规格和颜色。	1572	适配漆种/型号缺失，会影响稀释剂SKU区分
MISS-001562	SKU-DRAFT-001562	MAT-000157	medium	B	整理箱	行政后勤/收纳用品	只	尺寸：800*800*600；配置：带盖	材质；容量	请补充“整理箱”的材质、容量。	确认规格、型号、材质和品牌等关键建档信息。	1573	材质/容量缺失，需后续确认
MISS-001563	SKU-DRAFT-001563	TOOL-000233	high	C	钻头	工具/钻头	支	品牌：博世；规格：M12*200	材质	请补充“钻头”的材质。	确认品牌、型号/规格、尺寸和适用设备。	1574	M12语义及柄型/材质缺失，会影响钻头SKU区分
MISS-001564	SKU-DRAFT-001564	TOOL-000234	high	C	钻头	工具/钻头	支	品牌：博世；规格：M14*200	材质	请补充“钻头”的材质。	确认品牌、型号/规格、尺寸和适用设备。	1575	M14语义及柄型/材质缺失，会影响钻头SKU区分
MISS-001565	SKU-DRAFT-001565	METAL-000106	high	C	角钢	钢材/型钢	根	规格：40*40	材质；长度；厚度	请补充“角钢”的材质、长度、厚度。	确认材质、规格尺寸、厚度/长度和执行标准。	1576	厚度/长度/材质缺失，无法区分角钢SKU
MISS-001566	SKU-DRAFT-001566	PIPE-000379	high	C	胶管总成	液压/高压管路	根	螺纹/规格：36*2；层数：2层；长度：2.5米	压力等级；接头形式	请补充“胶管总成”的压力等级、接头形式。	确认材质、口径、压力等级、连接方式和壁厚。	1577	长度不同需分SKU；压力等级/接头形式缺失
MISS-001567	SKU-DRAFT-001567	PIPE-000380	high	C	胶管总成	液压/高压管路	根	螺纹/规格：36*2；层数：2层；长度：10米	压力等级；接头形式	请补充“胶管总成”的压力等级、接头形式。	确认材质、口径、压力等级、连接方式和壁厚。	1578	长度不同需分SKU；压力等级/接头形式缺失
MISS-001568	SKU-DRAFT-001568	PIPE-000381	high	C	胶管总成	液压/高压管路	根	螺纹/规格：36*2；层数：2层；长度：11米	压力等级；接头形式	请补充“胶管总成”的压力等级、接头形式。	确认材质、口径、压力等级、连接方式和壁厚。	1579	长度不同需分SKU；压力等级/接头形式缺失
MISS-001569	SKU-DRAFT-001569	PIPE-000382	high	C	胶管总成	液压/高压管路	根	螺纹/规格：36*2；层数：2层；长度：15米	压力等级；接头形式	请补充“胶管总成”的压力等级、接头形式。	确认材质、口径、压力等级、连接方式和壁厚。	1580	长度不同需分SKU；压力等级/接头形式缺失
MISS-001570	SKU-DRAFT-001570	PIPE-000383	high	C	重型管夹	管夹/管路固定件	只	规格：36；类型：重型管夹	材质	请补充“重型管夹”的材质。	确认材质、口径、压力等级、连接方式和壁厚。	1581	材质/安装孔距缺失，会影响管夹SKU区分
MISS-001571	SKU-DRAFT-001571	PIPE-000384	high	C	重型六联管夹	管夹/管路固定件	组	联数：6联；类型：重型	规格；材质	请补充“重型六联管夹”的规格、材质。	确认材质、口径、压力等级、连接方式和壁厚。	1582	规格/材质/安装孔距缺失，无法区分管夹SKU
MISS-001572	SKU-DRAFT-001572	PIPE-000385	high	C	直角接头加工件	定制件/管路接头	只	加工：是；规格：36*3/36*2；类型：直角接头	材质；压力等级	请补充“直角接头加工件”的材质、压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	1583	图纸/材质/压力等级缺失，定制件需复核
MISS-001573	SKU-DRAFT-001573	PIPE-000386	high	C	变径对丝接头	液压/高压管路	只	规格：25*2/36*2；类型：变径对丝	材质；压力等级	请补充“变径对丝接头”的材质、压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	1584	材质/压力等级/螺纹标准缺失，会影响液压接头SKU区分
MISS-001574	SKU-DRAFT-001574	PIPE-000387	high	C	胶管总成	液压/高压管路	根	螺纹：M20*1.5；层数：2层；长度：1米	压力等级；接头形式	请补充“胶管总成”的压力等级、接头形式。	确认材质、口径、压力等级、连接方式和壁厚。	1585	长度不同需分SKU；压力等级/接头形式缺失
MISS-001575	SKU-DRAFT-001575	PIPE-000388	high	C	胶管总成	液压/高压管路	根	螺纹：M20*1.5；层数：2层；长度：0.5米	压力等级；接头形式	请补充“胶管总成”的压力等级、接头形式。	确认材质、口径、压力等级、连接方式和壁厚。	1586	长度不同需分SKU；压力等级/接头形式缺失
MISS-001576	SKU-DRAFT-001576	PIPE-000389	high	C	三通接头	液压/高压管路	只	螺纹：20*1.5；类型：三通	材质；压力等级	请补充“三通接头”的材质、压力等级。	确认材质、口径、压力等级、连接方式和壁厚。	1587	材质/压力等级缺失，会影响液压接头SKU区分
