issue_id,issue_type,priority,standard_name,canonical_group_path,candidate_codes,source_proposed_codes,source_rows,unit_values,specs_values,reason,suggested_action
ISSUE-00648,needs_human_review,medium,水桶,行政办公与清洁/生活后勤/生活用品,REVIEW-MAT-00066,REVIEW-MAT-00066,Sheet1:102,个,类型: 水桶,该物料存在低精度、需复核分组或其他人工确认标记。；容量缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00649,needs_human_review,medium,水龙头,工程建材/水暖建材/水暖五金,REVIEW-MAT-00070,REVIEW-MAT-00070,Sheet1:108,个,类型: 水龙头,该物料存在低精度、需复核分组或其他人工确认标记。；材质/规格缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00650,needs_note_review,medium,空调插座,电气与自动化/插头插座/插头插座,REVIEW-MAT-00071,REVIEW-MAT-00071,Sheet1:111；Sheet1:198,个,品牌: 公牛；电流: 16A；用途: 空调,备注中仍有待确认问题，暂不进入可导入池。；明装/暗装未说明 | 与第110行同物料；needs_note_review,先回答备注中的问题，确认规格、用途、品牌或型号后再进入可导入池。
ISSUE-00651,needs_human_review,medium,启辉器,电气与自动化/照明与报警/灯具,REVIEW-MAT-00073,REVIEW-MAT-00073,Sheet1:116,个,类型: 启辉器,该物料存在低精度、需复核分组或其他人工确认标记。；适配灯管规格缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00652,needs_human_review,medium,螺口灯头,电气与自动化/照明与报警/灯具,REVIEW-MAT-00074,REVIEW-MAT-00074,Sheet1:118,个,接口: 螺口,该物料存在低精度、需复核分组或其他人工确认标记。；E27/E14 等规格缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00653,needs_human_review,medium,大弯水龙头,工程建材/水暖建材/水暖五金,REVIEW-MAT-00079,REVIEW-MAT-00079,Sheet1:126,个,类型: 大弯,该物料存在低精度、需复核分组或其他人工确认标记。；材质/接口规格缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00654,needs_human_review,medium,洗脸盆下水管,工程建材/其他/洁具配件,REVIEW-MAT-00080,REVIEW-MAT-00080,Sheet1:127；Sheet1:194,套,用途: 洗脸盆；类型: 下水管,该物料存在低精度、需复核分组或其他人工确认标记。；与第126行同物料；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00655,needs_human_review,medium,沙子,工程建材/水泥砂石/水泥砂石,REVIEW-MAT-00081,REVIEW-MAT-00081,Sheet1:129,包,包装: 大包,该物料存在低精度、需复核分组或其他人工确认标记。；粒径/重量缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00656,needs_human_review,medium,铜挂锁,五金备件/门锁锁具/门锁锁具,REVIEW-MAT-00084,REVIEW-MAT-00084,Sheet1:132,个,材质: 铜,该物料存在低精度、需复核分组或其他人工确认标记。；规格尺寸缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00657,needs_human_review,medium,补心,工程建材/其他/排水管件,REVIEW-MAT-00101,REVIEW-MAT-00101,Sheet1:161,个,品牌: 公元；规格: 75*50；类型: 补心/异径,该物料存在低精度、需复核分组或其他人工确认标记。；材质需按同批胶管确认；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00658,needs_human_review,medium,异径三通,工程建材/其他/排水管件,REVIEW-MAT-00105,REVIEW-MAT-00105,Sheet1:167,个,品牌: 公元；规格: 75*50；类型: 三通,该物料存在低精度、需复核分组或其他人工确认标记。；材质需按同批胶管确认；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00659,needs_human_review,medium,PPR给水管,工程建材/水暖建材/水暖五金,REVIEW-MAT-00121,REVIEW-MAT-00121,Sheet1:206,米,规格: 32；用途: 给水,该物料存在低精度、需复核分组或其他人工确认标记。；品牌缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00660,needs_human_review,medium,蹲便器,工程建材/其他/洁具,REVIEW-MAT-00123,REVIEW-MAT-00123,Sheet1:213,个,类型: 平面蹲厕,该物料存在低精度、需复核分组或其他人工确认标记。；尺寸/排水方式缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00661,needs_human_review,medium,冲水水箱,工程建材/其他/洁具配件,REVIEW-MAT-00124,REVIEW-MAT-00124,Sheet1:214,个,用途: 冲水,该物料存在低精度、需复核分组或其他人工确认标记。；容量/安装方式缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00662,needs_human_review,medium,小便斗,工程建材/其他/洁具,REVIEW-MAT-00125,REVIEW-MAT-00125,Sheet1:215,个,类型: 小便斗,该物料存在低精度、需复核分组或其他人工确认标记。；规格/感应方式缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00663,needs_human_review,medium,按压水龙头,工程建材/水暖建材/水暖五金,REVIEW-MAT-00126,REVIEW-MAT-00126,Sheet1:217,个,类型: 按压,该物料存在低精度、需复核分组或其他人工确认标记。；材质/接口规格缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00664,needs_human_review,medium,不锈钢角阀,工程建材/其他/阀门,REVIEW-MAT-00130,REVIEW-MAT-00130,Sheet1:230；Sheet1:259,个,规格: 4分；材质: 不锈钢,该物料存在低精度、需复核分组或其他人工确认标记。；与第229行同物料；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00665,needs_human_review,medium,洗脸盆龙头,工程建材/水暖建材/水暖五金,REVIEW-MAT-00135,REVIEW-MAT-00135,Sheet1:237,个,用途: 洗脸盆,该物料存在低精度、需复核分组或其他人工确认标记。；材质/接口规格缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00666,needs_human_review,medium,耐磨焊丝,焊接焊割/焊接耗材/焊条焊丝,REVIEW-MAT-00137,REVIEW-MAT-00137,Sheet1:241；Sheet1:253,kg,型号/牌号: 998；特性: 高强度耐磨,该物料存在低精度、需复核分组或其他人工确认标记。；直径缺失 | 与第240行同物料；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00667,needs_human_review,medium,镀锌钢管,金属原材料/其他/管材,REVIEW-MAT-00138,REVIEW-MAT-00138,Sheet1:242,米,规格: DN25；标准: 国标；表面: 镀锌,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00668,needs_human_review,medium,泡沫填缝剂,化工油漆胶粘/其他/填缝剂,REVIEW-MAT-00141,REVIEW-MAT-00141,Sheet1:249,支,类型: 泡沫填缝剂,该物料存在低精度、需复核分组或其他人工确认标记。；容量缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00669,needs_human_review,medium,重型管卡,工程建材/其他/管道辅材,REVIEW-MAT-00142,REVIEW-MAT-00142,Sheet1:250,个,规格: 135；类型: 重型,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00670,needs_human_review,medium,高压铜球阀,工程建材/其他/阀门,REVIEW-MAT-00151,REVIEW-MAT-00151,Sheet1:265,个,规格: DN20；压力: 350kg；材质: 铜；类型: 球阀,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00671,needs_human_review,medium,线槽,电气与自动化/其他/电气辅材,REVIEW-MAT-00156,REVIEW-MAT-00156,Sheet1:274；Sheet1:287,米,规格: 30*15,该物料存在低精度、需复核分组或其他人工确认标记。；与第273行同物料；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00672,needs_human_review,medium,剪刀,工具器具/其他/手动工具,REVIEW-MAT-00161,REVIEW-MAT-00161,Sheet1:283,个,类型: 剪刀,该物料存在低精度、需复核分组或其他人工确认标记。；规格/用途缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00673,needs_human_review,medium,钢丝刷,工具器具/其他/打磨工具,REVIEW-MAT-00172,REVIEW-MAT-00172,Sheet1:306,支,类型: 刀型,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00674,needs_human_review,medium,LED防爆机床方形灯,电气与自动化/照明与报警/灯具,REVIEW-MAT-00179,REVIEW-MAT-00179,Sheet1:316,套,长度: 1220MM；类型: LED；功能: 防爆；形状: 方形；用途: 机床,该物料存在低精度、需复核分组或其他人工确认标记。；功率缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00675,needs_human_review,medium,热水器挂钩,工程建材/水暖建材/水暖五金,REVIEW-MAT-00182,REVIEW-MAT-00182,Sheet1:324；Sheet1:378,个,用途: 热水器,该物料存在低精度、需复核分组或其他人工确认标记。；与第377行同类，规格缺失 | 与第323行同物料；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00676,needs_human_review,medium,不锈钢弯头,工程建材/其他/管件,REVIEW-MAT-00185,REVIEW-MAT-00185,Sheet1:332,个,材质: 不锈钢；规格: 250；类型: 弯头,该物料存在低精度、需复核分组或其他人工确认标记。；壁厚/角度缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00677,needs_human_review,medium,发泡胶,化工油漆胶粘/其他/填缝剂,REVIEW-MAT-00186,REVIEW-MAT-00186,Sheet1:334,支,品牌: 雨虹；特性: 高倍,该物料存在低精度、需复核分组或其他人工确认标记。；容量缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00678,needs_human_review,medium,内六角扳手,工具器具/其他/手动工具,REVIEW-MAT-00190,REVIEW-MAT-00190,Sheet1:339,支,规格: 19,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00679,needs_human_review,medium,等离子割嘴,焊接焊割/其他/等离子切割配件,REVIEW-MAT-00191,REVIEW-MAT-00191,Sheet1:340,个,型号: P80；类型: 割嘴,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00680,needs_human_review,medium,砖刀,工具器具/其他/施工工具,REVIEW-MAT-00195,REVIEW-MAT-00195,Sheet1:349,个,用途: 砌砖/切砖,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00681,needs_human_review,medium,灰刀,工具器具/其他/施工工具,REVIEW-MAT-00196,REVIEW-MAT-00196,Sheet1:350,个,用途: 抹灰,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00682,needs_human_review,medium,防水网线接头,电气与自动化/其他/弱电材料,REVIEW-MAT-00197,REVIEW-MAT-00197,Sheet1:352,个,功能: 防水；用途: 网线连接,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00683,needs_human_review,medium,防锈润滑剂,化工油漆胶粘/其他/润滑防锈,REVIEW-MAT-00198,REVIEW-MAT-00198,Sheet1:353,支,品牌/型号: WD-40；容量: 500,该物料存在低精度、需复核分组或其他人工确认标记。；500 是否 ml？；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00684,needs_human_review,medium,加厚蝶阀,工程建材/其他/阀门,REVIEW-MAT-00203,REVIEW-MAT-00203,Sheet1:362,个,品牌: 埃美柯；规格: DN65；特征: 加厚,该物料存在低精度、需复核分组或其他人工确认标记。；材质缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00685,needs_human_review,medium,彩条布,工程建材/其他/篷布油布,REVIEW-MAT-00207,REVIEW-MAT-00207,Sheet1:369,平方,规格: 12*30米,该物料存在低精度、需复核分组或其他人工确认标记。；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00686,needs_human_review,medium,太阳能4G摄像头,电气与自动化/其他/安防监控,REVIEW-MAT-00210,REVIEW-MAT-00210,Sheet1:372,个,供电: 太阳能；通信: 4G；清晰度: 4K,该物料存在低精度、需复核分组或其他人工确认标记。；品牌/存储规格缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00687,needs_human_review,medium,热水器隔电堵,工程建材/水暖建材/水暖五金,REVIEW-MAT-00214,REVIEW-MAT-00214,Sheet1:376,个,用途: 热水器；功能: 隔电,该物料存在低精度、需复核分组或其他人工确认标记。；接口规格缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00688,needs_human_review,medium,热水器安全阀,工程建材/其他/阀门,REVIEW-MAT-00215,REVIEW-MAT-00215,Sheet1:377,个,用途: 热水器；类型: 安全阀,该物料存在低精度、需复核分组或其他人工确认标记。；接口规格缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
ISSUE-00689,needs_note_review,medium,不锈钢通用挂锁,五金备件/门锁锁具/门锁锁具,REVIEW-MAT-00225,REVIEW-MAT-00225,Sheet1:397,个,材质: 不锈钢；规格: 40；品质: 好；类型: 通用,备注中仍有待确认问题，暂不进入可导入池。；与第395行是否同物料需确认；needs_note_review,先回答备注中的问题，确认规格、用途、品牌或型号后再进入可导入池。
ISSUE-00690,needs_human_review,medium,磨光片,工具器具/其他/磨切耗材,REVIEW-MAT-00228,REVIEW-MAT-00228,Sheet1:400,块,规格: 100,该物料存在低精度、需复核分组或其他人工确认标记。；粒度/适用材质缺失；needs_human_review,按备注补齐缺失信息，或确认该分组是否应继续保留人工复核。
