merged_item_code,standard_name,reviewed_group_paths,canonical_group_path,specs,unit,source_count,source_statuses,alias_names,source_rows,notes,merged_from_codes,merge_reason,merge_confidence,needs_human_review
REVIEW-MAT-01022,PPR截止阀,PPR管件/阀门,管道管件/塑料管件/PPR管件,材质: PPR；规格: 63；类型: 截止阀,个,1,可建档,63PPR截止阀,Sheet1:1744,压力等级/连接方式缺失,REVIEW-MAT-01022,single_candidate;low_precision,0.70,true
REVIEW-MAT-01023,PPR外接直通,PPR管件/直通,管道管件/塑料管件/PPR管件,材质: PPR；规格: 63；连接: 外接；类型: 直通,个,1,可建档,63PPR外接直通,Sheet1:1745,螺纹/压力等级缺失,REVIEW-MAT-01023,single_candidate;low_precision,0.70,true
REVIEW-MAT-01024,手扳葫芦,吊装索具/葫芦,吊装索具/其他/葫芦,额定载荷: 2T；链长: 6米,台,1,可建档,2T*6米手扳葫芦,Sheet1:1749,品牌/标准缺失,REVIEW-MAT-01024,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01025,重型梅花敲击扳手,工具/手动工具,工具器具/手动工具/通用手动工具,规格: 36；类型: 梅花敲击；特征: 重型,支,1,可建档,36重型梅花敲击扳手,Sheet1:1750,材质/品牌缺失,REVIEW-MAT-01025,single_candidate;low_precision,0.70,true
REVIEW-MAT-01026,重型梅花敲击扳手,工具/手动工具,工具器具/手动工具/通用手动工具,规格: 46；类型: 梅花敲击；特征: 重型,支,1,可建档,46重型梅花敲击扳手,Sheet1:1751,材质/品牌缺失,REVIEW-MAT-01026,single_candidate;low_precision,0.70,true
REVIEW-MAT-01027,重型梅花敲击扳手,工具/手动工具,工具器具/手动工具/通用手动工具,规格: 55；类型: 梅花敲击；特征: 重型,支,1,可建档,55重型梅花敲击扳手,Sheet1:1752,材质/品牌缺失,REVIEW-MAT-01027,single_candidate;low_precision,0.70,true
REVIEW-MAT-01028,帆布手套,劳保耗材/手套,劳保用品/手部防护/手套,材质: 帆布；结构: 双层,双,3,可合并 | 可建档,双层帆布手套；帆布双层手套,Sheet1:1754；Sheet1:1758；Sheet1:2298,尺码缺失 | 与1754同类，尺码缺失,REVIEW-MAT-01028,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-01029,万向套筒,工具/套筒,工具器具/其他/套筒,规格: 1寸；结构: 万向转向,个,1,可建档,1寸万向转向套筒,Sheet1:1755,方榫/适配规格缺失,REVIEW-MAT-01029,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01030,膨胀螺丝,紧固件/膨胀件,紧固件/锚固件/膨胀锚栓,规格: M24*150,个,1,可建档,24*150膨胀螺丝,Sheet1:1756,材质/类型缺失,REVIEW-MAT-01030,single_candidate;low_precision,0.70,true
REVIEW-MAT-01031,雨鞋,劳保耗材/足部防护,劳保用品/其他/足部防护,品牌: 回力；类型: 雨鞋,双,1,可建档,回力雨鞋,Sheet1:1757,尺码/材质缺失,REVIEW-MAT-01031,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01032,平光防护眼镜,劳保耗材/眼面防护,劳保用品/其他/眼面防护,颜色: 白色；镜片: 平光,个,1,可建档,白色平光眼镜,Sheet1:1759,是否防冲击/标准缺失,REVIEW-MAT-01032,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01033,尼龙绳,吊装索具/绳索,吊装索具/吊带索具/钢丝绳链条,规格/直径: 18；材质: 尼龙,米,4,可合并 | 可建档,18尼龙绳；18尼龙绳子,Sheet1:1760；Sheet1:1813；Sheet1:1868；Sheet1:2142,直径单位/承载缺失 | 与1760同类，直径单位/承载缺失 | 与1760同类，承载缺失,REVIEW-MAT-01033,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-01034,玻璃胶,化工耗材/胶粘剂,化工油漆胶粘/胶粘密封/胶粘剂,颜色: 白色；类型: 玻璃胶,支,1,可建档,白色玻璃胶,Sheet1:1764,容量/品牌/酸性中性缺失,REVIEW-MAT-01034,single_candidate;low_precision,0.70,true
REVIEW-MAT-01035,电子清洗剂,清洁耗材/清洗剂,行政办公与清洁/清洁用品/清洁工具耗材,用途: 电子元件清洗,支,1,可建档,电子清洗剂,Sheet1:1766,容量/品牌/是否带电清洗缺失,REVIEW-MAT-01035,single_candidate;low_precision,0.70,true
REVIEW-MAT-01036,油布,劳保耗材/覆盖防护,劳保用品/其他/覆盖防护,特征: 加厚,m2,1,可合并,加厚油布,Sheet1:1767,与1458同类，单位平方/㎡需统一,REVIEW-MAT-01036,single_candidate;source_status_contains_merge;human_review_group,0.65,true
REVIEW-MAT-01037,黄油嘴,润滑配件/黄油嘴,润滑系统/润滑设备配件/润滑泵管路,螺纹: M10*1.5,个,1,可建档,10*1.5黄油嘴,Sheet1:1769,直/弯型式缺失,REVIEW-MAT-01037,single_candidate;low_precision,0.70,true
REVIEW-MAT-01038,黄油嘴,润滑配件/黄油嘴,润滑系统/润滑设备配件/润滑泵管路,螺纹: M12*1.5,个,1,可建档,12*1.5黄油嘴,Sheet1:1770,直/弯型式缺失,REVIEW-MAT-01038,single_candidate;low_precision,0.70,true
REVIEW-MAT-01039,黄油嘴,润滑配件/黄油嘴,润滑系统/润滑设备配件/润滑泵管路,螺纹: M14*1.5,个,1,可建档,14*1.5黄油嘴,Sheet1:1771,直/弯型式缺失,REVIEW-MAT-01039,single_candidate;low_precision,0.70,true
REVIEW-MAT-01040,黄油嘴,润滑配件/黄油嘴,润滑系统/润滑设备配件/润滑泵管路,螺纹: M16*1.5,个,1,可建档,16*1.5黄油嘴,Sheet1:1772,直/弯型式缺失,REVIEW-MAT-01040,single_candidate;low_precision,0.70,true
REVIEW-MAT-01041,黄油嘴,润滑配件/黄油嘴,润滑系统/润滑设备配件/润滑泵管路,螺纹: M18*1.5,个,1,可建档,18*1.5黄油嘴,Sheet1:1773,直/弯型式缺失,REVIEW-MAT-01041,single_candidate;low_precision,0.70,true
REVIEW-MAT-01042,黄油嘴,润滑配件/黄油嘴,润滑系统/润滑设备配件/润滑泵管路,螺纹: M20*1.5,个,1,可建档,20*1.5黄油嘴,Sheet1:1774,直/弯型式缺失,REVIEW-MAT-01042,single_candidate;low_precision,0.70,true
REVIEW-MAT-01043,角钢,钢材/型材,金属原材料/钢材型材/钢材型材,规格: 3*3*0.4；执行标准: 国标,米,1,可建档,3*3*0.4国标角铁,Sheet1:1777,规格单位需统一，材质缺失,REVIEW-MAT-01043,single_candidate;low_precision,0.70,true
REVIEW-MAT-01044,液压内外牙弯头,液压/高压管路,液压气动/液压管路/高压胶管,螺纹/型号: M52*28H；连接: 内外牙；类型: 弯头,个,1,可建档,液压M52*28H内外牙弯头,Sheet1:1778,压力等级/角度缺失,REVIEW-MAT-01044,single_candidate;low_precision,0.70,true
REVIEW-MAT-01045,高压钢丝管,液压/高压管路,液压气动/液压管路/高压胶管,公称直径: 50；结构: 钢丝增强,米,1,可建档,50高压钢丝管,Sheet1:1780,压力等级/层数缺失,REVIEW-MAT-01045,single_candidate;low_precision,0.70,true
REVIEW-MAT-01046,铜头铝套组件,液压/高压管路,液压气动/液压管路/高压胶管,规格: 50；组成: 铜头、铝扣,个,1,可合并,50铜头铝扣,Sheet1:1782,与1782/1652近似，名称需统一,REVIEW-MAT-01046,single_candidate;source_status_contains_merge,1.00,false
REVIEW-MAT-01047,铁锤,工具/手动工具,工具器具/手动工具/通用手动工具,规格: 大号；材质: 铁,个,1,可建档,大铁锤,Sheet1:1789,重量/柄材质缺失,REVIEW-MAT-01047,single_candidate;low_precision,0.70,true
REVIEW-MAT-01048,橡胶水带,管材/水带,管道管件/其他/水带,规格: 50；材质: 橡胶；特征: 加厚,米,1,可建档,50加厚橡胶水带,Sheet1:1790,压力等级/接口形式缺失,REVIEW-MAT-01048,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01049,收纳箱,行政后勤/收纳用品,行政办公与清洁/其他/收纳用品,尺寸: 85*65；规格: 大,个,1,可建档,85*65大收纳箱,Sheet1:1791,高度/材质缺失,REVIEW-MAT-01049,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01050,塑料方凳,行政后勤/生活用品,行政办公与清洁/生活后勤/生活用品,材质: 塑料；类型: 方凳,个,1,可合并,塑料方凳,Sheet1:1792,尺寸/颜色缺失,REVIEW-MAT-01050,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-01051,铝合金梯子,工具/登高工具,工具器具/其他/登高工具,长度: 4米；型式: B型；材质: 铝合金,个,1,可建档,4米B型铝合金梯子,Sheet1:1793,承重/节数缺失,REVIEW-MAT-01051,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01052,帆布手套,劳保耗材/手套,劳保用品/手部防护/手套,材质: 帆布；结构: 双层；特征: 加厚,双,1,可合并,加厚双层帆布手套,Sheet1:1794,与1754同类，尺码缺失,REVIEW-MAT-01052,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-01053,洗洁精,清洁耗材/清洗剂,行政办公与清洁/清洁用品/清洁工具耗材,包装: 4kg,桶,1,可建档,洗洁精4KG,Sheet1:1795,品牌/浓度缺失,REVIEW-MAT-01053,single_candidate;low_precision,0.70,true
REVIEW-MAT-01054,太阳能爆闪灯,安全防护/警示灯,安全防护/警示标识/反光警示,供电: 太阳能；类型: 爆闪灯,个,1,可建档,太阳能爆闪灯,Sheet1:1796,功率/颜色/安装方式缺失,REVIEW-MAT-01054,single_candidate;low_precision,0.70,true
REVIEW-MAT-01055,扁平吊装带,吊装索具/吊带,吊装索具/吊带索具/吊带,额定载荷: 2T；长度: 2米,条,1,可建档,2T*2米吊带,Sheet1:1797,材质/安全系数缺失,REVIEW-MAT-01055,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01056,断丝取出器,工具/拆卸工具,工具器具/其他/拆卸工具,类型: 断丝取出器,合,1,可建档,断丝取出器,Sheet1:1798,单位疑似盒，规格范围缺失,REVIEW-MAT-01056,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01057,垃圾桶,行政后勤/清洁用品,行政办公与清洁/清洁用品/清洁工具耗材,规格: 大,个,1,可合并,大垃圾桶,Sheet1:1799,容量/材质缺失,REVIEW-MAT-01057,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-01058,垃圾袋,行政后勤/清洁用品,行政办公与清洁/清洁用品/清洁工具耗材,类型: 垃圾袋,个,1,可合并,垃圾袋子,Sheet1:1800,规格/每包数量缺失,REVIEW-MAT-01058,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-01059,扁平吊装带,吊装索具/吊带,吊装索具/吊带索具/吊带,额定载荷: 5T；长度: 6米；颜色: 彩色,付,1,可合并,彩色吊带5*6米,Sheet1:1801,与1413同类，材质/安全系数缺失,REVIEW-MAT-01059,single_candidate;source_status_contains_merge;low_precision;human_review_group,0.65,true
REVIEW-MAT-01060,槽钢,钢材/型材；钢材/型钢,金属原材料/钢材型材/钢材型材,规格: 10#,米,5,可合并 | 可建档,10#型槽钢；10#槽钢；10号槽钢；槽钢10#,Sheet1:1802；Sheet1:2646；Sheet1:2738；Sheet1:3198；Sheet1:3407,与1495同类，材质/执行标准缺失 || 材质/标准/长度缺失 | 与2644同类，材质/标准缺失,REVIEW-MAT-01060；REVIEW-MAT-01642,exact_name_group_unit_specs;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-01061,液压扳手套装,工具/液压工具,工具器具/其他/液压工具,品牌: 恩耐克；类型: 液压扳手套装,套,1,可建档,恩耐克液压扳手套装,Sheet1:1806,型号/扭矩范围/配置缺失,REVIEW-MAT-01061,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01062,油管快速接头,液压/高压管路,液压气动/液压管路/高压胶管,规格: 52；类型: 快速接头,套,1,可建档,52油管快速接头,Sheet1:1807,压力等级/接口形式缺失,REVIEW-MAT-01062,single_candidate;low_precision,0.70,true
REVIEW-MAT-01063,油管快速接头,液压/高压管路,液压气动/液压管路/高压胶管,规格: 45；类型: 快速接头,套,1,可建档,45油管快速接头,Sheet1:1808,压力等级/接口形式缺失,REVIEW-MAT-01063,single_candidate;low_precision,0.70,true
REVIEW-MAT-01064,油管快速接头,液压/高压管路,液压气动/液压管路/高压胶管,规格: 36；类型: 快速接头,套,1,可建档,36油管快速接头,Sheet1:1809,压力等级/接口形式缺失,REVIEW-MAT-01064,single_candidate;low_precision,0.70,true
REVIEW-MAT-01065,油管快速接头,液压/高压管路,液压气动/液压管路/高压胶管,规格: 30；类型: 快速接头,套,1,可建档,30油管快速接头,Sheet1:1810,压力等级/接口形式缺失,REVIEW-MAT-01065,single_candidate;low_precision,0.70,true
REVIEW-MAT-01066,卸扣,吊装索具/卸扣,吊装索具/吊装连接件/卸扣吊钩,额定载荷: 3.25T,个,1,可建档,3.25T卸扣,Sheet1:1811,型式/销轴形式/标准缺失,REVIEW-MAT-01066,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01067,U型卸扣,吊装索具/卸扣,吊装索具/吊装连接件/卸扣吊钩,额定载荷: 9.5T；型式: U型,个,1,可建档,9.5TU型卸扣,Sheet1:1812,销轴形式/标准缺失,REVIEW-MAT-01067,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01068,钢板起重钳,吊装索具/钢板夹,吊装索具/其他/钢板夹,额定载荷: 2T,个,1,可建档,2T钢板夹,Sheet1:1814,横吊/竖吊类型、开口范围缺失,REVIEW-MAT-01068,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01069,钢板起重钳,吊装索具/钢板夹,吊装索具/其他/钢板夹,额定载荷: 3.2T,个,1,可建档,3.2T钢板夹,Sheet1:1815,横吊/竖吊类型、开口范围缺失,REVIEW-MAT-01069,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01070,定制集装袋,定制件/包装袋,设备备件与加工件/金属加工件/金属加工件,定制: 是；尺寸: 4*4米；载重: 4T；结构: 双层,个,1,可建档-定制件,定做4*4米*4吨双层吨袋,Sheet1:1816,高度/吊带形式/材质克重缺失,REVIEW-MAT-01070,single_candidate;low_precision,0.70,true
REVIEW-MAT-01071,螺丝,紧固件/螺丝,紧固件/螺纹紧固件/螺丝螺栓,规格: M48*120,个,1,可建档,M48*120螺丝,Sheet1:1817,头型/强度等级/材质缺失,REVIEW-MAT-01071,single_candidate;low_precision,0.70,true
REVIEW-MAT-01072,镀锌角钢,钢材/型材,金属原材料/钢材型材/钢材型材,规格: 4*4；表面: 镀锌,根,1,可建档,4*4镀锌角钢,Sheet1:1820,厚度/长度/材质缺失,REVIEW-MAT-01072,single_candidate;low_precision,0.70,true
REVIEW-MAT-01073,定制钢板,定制件/金属加工件,设备备件与加工件/金属加工件/金属加工件,加工: 是；尺寸: 400*400*40mm；材质: 钢板,块,1,可建档-定制件,加工钢板400*400*40,Sheet1:1822,材质牌号/图纸/孔位缺失,REVIEW-MAT-01073,single_candidate;low_precision,0.70,true
REVIEW-MAT-01074,电箱围栏,定制件/安全围栏,设备备件与加工件/金属加工件/金属加工件,定制: 是；用途: 二级电箱,套,1,可建档-定制件,定做二级电箱围栏,Sheet1:1824,尺寸/材质/颜色/图纸缺失,REVIEW-MAT-01074,single_candidate;low_precision,0.70,true
REVIEW-MAT-01075,加长弯头,定制件/管路接头,设备备件与加工件/金属加工件/金属加工件,定制: 是；规格: 168；特征: 加长,个,1,可合并,定做加长168弯头,Sheet1:1825,与1409同类但无卡槽，角度/材质缺失,REVIEW-MAT-01075,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-01076,加长弯头,定制件/管路接头,设备备件与加工件/金属加工件/金属加工件,定制: 是；规格: 219；特征: 加长,个,1,可合并,定做加长219弯头,Sheet1:1826,与1410同类但无卡槽，角度/材质缺失,REVIEW-MAT-01076,single_candidate;source_status_contains_merge;low_precision,0.70,true
REVIEW-MAT-01077,加长弯头,定制件/管路接头,设备备件与加工件/金属加工件/金属加工件,定制: 是；规格: 60.5；特征: 加长,个,1,可建档-定制件,定做60.5加长弯头,Sheet1:1827,角度/材质/图纸缺失,REVIEW-MAT-01077,single_candidate;low_precision,0.70,true
REVIEW-MAT-01078,PE管卡箍组件,定制件/管路组件,设备备件与加工件/金属加工件/金属加工件,定制: 是；长度: 1.5m；材质: PE；带卡箍: 是,套,1,可建档-定制件,定做1.5mPE管带卡箍,Sheet1:1828,管径/卡箍材质/图纸缺失,REVIEW-MAT-01078,single_candidate;low_precision,0.70,true
REVIEW-MAT-01079,一次性雨衣,劳保耗材/雨具,劳保用品/其他/雨具,类型: 一次性；特征: 加厚,套,1,可合并,一次性加厚雨衣,Sheet1:1829,与1466同类，件/套单位需统一,REVIEW-MAT-01079,single_candidate;source_status_contains_merge;human_review_group,0.65,true
REVIEW-MAT-01080,不锈钢管箍,管道紧固/管箍,管道管件/管道紧固/管夹卡箍,规格: 38；材质: 不锈钢,个,1,可建档,38不锈钢管箍,Sheet1:1830,厚度/适配管径缺失,REVIEW-MAT-01080,single_candidate;low_precision,0.70,true
REVIEW-MAT-01081,高压弯头,液压/高压管路,液压气动/液压管路/高压胶管,规格: 52；类型: 弯头,个,1,可建档,52高压弯头,Sheet1:1832,角度/螺纹/压力等级缺失,REVIEW-MAT-01081,single_candidate;low_precision,0.70,true
REVIEW-MAT-01082,电视支架,行政后勤/办公设备配件,行政办公与清洁/其他/办公设备配件,类型: 电视支架,套,1,可建档,电视支架,Sheet1:1833,适配尺寸/承重/安装方式缺失,REVIEW-MAT-01082,single_candidate;low_precision;human_review_group,0.65,true
REVIEW-MAT-01083,自锁气管接头公头,气动元件/气管接头,液压气动/液压接头/液压接头,类型: 自锁；部件: 公头,个,1,可建档,自锁气管接头公头,Sheet1:1834,口径/螺纹规格缺失,REVIEW-MAT-01083,single_candidate;low_precision,0.70,true
REVIEW-MAT-01084,自锁气管接头螺母,气动元件/气管接头,液压气动/液压接头/液压接头,类型: 自锁；部件: 螺母,个,1,可建档,自锁气管接头螺母,Sheet1:1835,口径/螺纹规格缺失,REVIEW-MAT-01084,single_candidate;low_precision,0.70,true
REVIEW-MAT-01085,拉杆销子,定制件/金属加工件,设备备件与加工件/金属加工件/金属加工件,定制: 是；部件: 拉杆销子,套,1,可建档-定制件,定做拉杆销子,Sheet1:1836,尺寸/材质/图纸缺失,REVIEW-MAT-01085,single_candidate;low_precision,0.70,true
REVIEW-MAT-01086,四氟垫片,密封材料/四氟制品,待治理/待治理/四氟制品,规格: 55；材质: 四氟/PTFE,个,1,可建档,55四氟垫片,Sheet1:1837,厚度/内外径缺失,REVIEW-MAT-01086,single_candidate;low_precision;human_review_group,0.65,true
