merged_item_code,standard_name,canonical_group_path,specs,unit,source_count,source_candidate_count,alias_names,source_rows,governance_grade,governance_status,issue_type,missing_specs,governance_reason,next_action,matched_rule_key,matched_rule_label,rule_source,override_source,has_blocking_conflict,has_alias_conflict,has_unit_conflict,has_low_precision,needs_human_review,note_has_open_question,related_conflict_types,resolution_issue_types,original_composition_bucket,merge_confidence,merge_reason
REVIEW-MAT-01041,黄油嘴,润滑系统/润滑设备配件/润滑泵管路,螺纹: M18*1.5,个,1,1,18*1.5黄油嘴,Sheet1:1773,C,C-补关键规格,missing_specs,至少一个: 规格；型号；类型；材质；品牌；尺寸；长度；厚度；功率；包装规格；适用设备,未满足当前分组的关键规格模板。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01042,黄油嘴,润滑系统/润滑设备配件/润滑泵管路,螺纹: M20*1.5,个,1,1,20*1.5黄油嘴,Sheet1:1774,C,C-补关键规格,missing_specs,至少一个: 规格；型号；类型；材质；品牌；尺寸；长度；厚度；功率；包装规格；适用设备,未满足当前分组的关键规格模板。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01043,角钢,金属原材料/钢材型材/钢材型材,规格: 3*3*0.4；执行标准: 国标,米,1,1,3*3*0.4国标角铁,Sheet1:1777,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认材质、规格尺寸和执行标准。,metal_material,金属材料,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01044,液压内外牙弯头,液压气动/液压管路/高压胶管,螺纹/型号: M52*28H；连接: 内外牙；类型: 弯头,个,1,1,液压M52*28H内外牙弯头,Sheet1:1778,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01045,高压钢丝管,液压气动/液压管路/高压胶管,公称直径: 50；结构: 钢丝增强,米,1,1,50高压钢丝管,Sheet1:1780,C,C-补关键规格,missing_specs,至少一个: 规格；型号；类型；材质；品牌；尺寸；长度；厚度；功率；包装规格；适用设备,未满足当前分组的关键规格模板。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01046,铜头铝套组件,液压气动/液压管路/高压胶管,规格: 50；组成: 铜头、铝扣,个,1,1,50铜头铝扣,Sheet1:1782,C,C-补关键规格,low_precision_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,false,false,low_precision_conflict；specs_conflict,low_precision_conflict；specs_conflict,冲突-低精度,1.00,single_candidate;source_status_contains_merge
REVIEW-MAT-01047,铁锤,工具器具/手动工具/通用手动工具,规格: 大号；材质: 铁,个,1,1,大铁锤,Sheet1:1789,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01048,橡胶水带,管道管件/其他/水带,规格: 50；材质: 橡胶；特征: 加厚,米,1,1,50加厚橡胶水带,Sheet1:1790,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认材质、口径/规格、连接方式和类型。,pipe_and_fitting,管材管件,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-01049,收纳箱,行政办公与清洁/其他/收纳用品,尺寸: 85*65；规格: 大,个,1,1,85*65大收纳箱,Sheet1:1791,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认规格、品牌和包装单位。,office_cleaning,行政办公与清洁,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-01050,塑料方凳,行政办公与清洁/生活后勤/生活用品,材质: 塑料；类型: 方凳,个,1,1,塑料方凳,Sheet1:1792,C,C-补关键规格,low_precision_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认规格、品牌和包装单位。,office_cleaning,行政办公与清洁,rules_yaml,,false,false,false,true,true,false,low_precision_conflict；specs_conflict,low_precision_conflict；specs_conflict,需复核-人工标记,0.70,single_candidate;source_status_contains_merge;low_precision
REVIEW-MAT-01051,铝合金梯子,工具器具/其他/登高工具,长度: 4米；型式: B型；材质: 铝合金,个,1,1,4米B型铝合金梯子,Sheet1:1793,C,C-补关键规格,missing_specs,至少一个: 型号；规格；品牌；尺寸；适用设备,未满足当前分组的关键规格模板。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-01052,帆布手套,劳保用品/手部防护/手套,材质: 帆布；结构: 双层；特征: 加厚,双,1,1,加厚双层帆布手套,Sheet1:1794,D,D-阻塞冲突,alias_conflict,,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,safety,安防劳保,rules_yaml,,true,true,false,true,true,false,alias_conflict；low_precision_conflict；specs_conflict,alias_conflict；low_precision_conflict；specs_conflict,需复核-人工标记,0.70,single_candidate;source_status_contains_merge;low_precision
REVIEW-MAT-01053,洗洁精,行政办公与清洁/清洁用品/清洁工具耗材,包装: 4kg,桶,1,1,洗洁精4KG,Sheet1:1795,C,C-补关键规格,missing_specs,至少一个: 规格；类型；品牌；包装规格,未满足当前分组的关键规格模板。,确认规格、品牌和包装单位。,office_cleaning,行政办公与清洁,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01054,太阳能爆闪灯,安全防护/警示标识/反光警示,供电: 太阳能；类型: 爆闪灯,个,1,1,太阳能爆闪灯,Sheet1:1796,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认类型、规格、材质和安全等级。,safety,安防劳保,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01055,扁平吊装带,吊装索具/吊带索具/吊带,额定载荷: 2T；长度: 2米,条,1,1,2T*2米吊带,Sheet1:1797,C,C-补关键规格,low_precision_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,true,true,false,low_precision_conflict；specs_conflict,low_precision_conflict；specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-01056,断丝取出器,工具器具/其他/拆卸工具,类型: 断丝取出器,合,1,1,断丝取出器,Sheet1:1798,C,C-补关键规格,missing_specs,至少一个: 型号；规格；品牌；尺寸；适用设备,未满足当前分组的关键规格模板。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,true,true,true,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-01057,垃圾桶,行政办公与清洁/清洁用品/清洁工具耗材,规格: 大,个,1,1,大垃圾桶,Sheet1:1799,D,D-阻塞冲突,alias_conflict,,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,office_cleaning,行政办公与清洁,rules_yaml,,true,true,false,false,true,false,alias_conflict；specs_conflict,alias_conflict；specs_conflict,需复核-人工标记,0.70,single_candidate;source_status_contains_merge;low_precision
REVIEW-MAT-01058,垃圾袋,行政办公与清洁/清洁用品/清洁工具耗材,类型: 垃圾袋,个,1,1,垃圾袋子,Sheet1:1800,C,C-补关键规格,low_precision_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认规格、品牌和包装单位。,office_cleaning,行政办公与清洁,rules_yaml,,false,false,false,true,true,false,low_precision_conflict；specs_conflict,low_precision_conflict；specs_conflict,需复核-人工标记,0.70,single_candidate;source_status_contains_merge;low_precision
REVIEW-MAT-01059,扁平吊装带,吊装索具/吊带索具/吊带,额定载荷: 5T；长度: 6米；颜色: 彩色,付,1,1,彩色吊带5*6米,Sheet1:1801,D,D-阻塞冲突,alias_conflict,,存在阻塞冲突，不能自动放行。,先解决别名、单位或分组冲突，不要自动创建物料。,default,默认规则,default,,true,true,true,true,true,false,alias_conflict；low_precision_conflict；specs_conflict；unit_conflict,alias_conflict；low_precision_conflict；specs_conflict；unit_conflict,需复核-人工标记,0.65,single_candidate;source_status_contains_merge;low_precision;human_review_group
REVIEW-MAT-01060,槽钢,金属原材料/钢材型材/钢材型材,规格: 10#,米,5,2,10#型槽钢；10#槽钢；10号槽钢；槽钢10#,Sheet1:1802；Sheet1:2646；Sheet1:2738；Sheet1:3198；Sheet1:3407,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,确认材质、规格尺寸和执行标准。,metal_material,金属材料,rules_yaml,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,exact_name_group_unit_specs;source_status_contains_merge;low_precision
REVIEW-MAT-01061,液压扳手套装,工具器具/其他/液压工具,品牌: 恩耐克；类型: 液压扳手套装,套,1,1,恩耐克液压扳手套装,Sheet1:1806,C,C-补关键规格,needs_human_review,,存在低精度或人工复核标记，需要补齐信息。,确认品牌、型号/规格和适用设备。,tool,工具器具,rules_yaml,,false,false,false,true,true,false,,needs_human_review,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-01062,油管快速接头,液压气动/液压管路/高压胶管,规格: 52；类型: 快速接头,套,1,1,52油管快速接头,Sheet1:1807,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01063,油管快速接头,液压气动/液压管路/高压胶管,规格: 45；类型: 快速接头,套,1,1,45油管快速接头,Sheet1:1808,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01064,油管快速接头,液压气动/液压管路/高压胶管,规格: 36；类型: 快速接头,套,1,1,36油管快速接头,Sheet1:1809,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01065,油管快速接头,液压气动/液压管路/高压胶管,规格: 30；类型: 快速接头,套,1,1,30油管快速接头,Sheet1:1810,C,C-补关键规格,specs_conflict,,存在低精度或人工复核标记，需要补齐信息。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.70,single_candidate;low_precision
REVIEW-MAT-01066,卸扣,吊装索具/吊装连接件/卸扣吊钩,额定载荷: 3.25T,个,1,1,3.25T卸扣,Sheet1:1811,C,C-补关键规格,missing_specs,至少一个: 规格；型号；类型；材质；品牌；尺寸；长度；厚度；功率；包装规格；适用设备,未满足当前分组的关键规格模板。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-01067,U型卸扣,吊装索具/吊装连接件/卸扣吊钩,额定载荷: 9.5T；型式: U型,个,1,1,9.5TU型卸扣,Sheet1:1812,C,C-补关键规格,missing_specs,至少一个: 规格；型号；类型；材质；品牌；尺寸；长度；厚度；功率；包装规格；适用设备,未满足当前分组的关键规格模板。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-01068,钢板起重钳,吊装索具/其他/钢板夹,额定载荷: 2T,个,1,1,2T钢板夹,Sheet1:1814,C,C-补关键规格,missing_specs,至少一个: 规格；型号；类型；材质；品牌；尺寸；长度；厚度；功率；包装规格；适用设备,未满足当前分组的关键规格模板。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
REVIEW-MAT-01069,钢板起重钳,吊装索具/其他/钢板夹,额定载荷: 3.2T,个,1,1,3.2T钢板夹,Sheet1:1815,C,C-补关键规格,missing_specs,至少一个: 规格；型号；类型；材质；品牌；尺寸；长度；厚度；功率；包装规格；适用设备,未满足当前分组的关键规格模板。,按默认规则补齐至少一个关键规格字段。,default,默认规则,default,,false,false,false,false,true,false,specs_conflict,specs_conflict,需复核-人工标记,0.65,single_candidate;low_precision;human_review_group
