item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	estimated_rate	currency	price_basis	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_item_codes	merged_count	governance_note	updated_at
PIPE-000090	球阀	球阀 25 不锈钢	材质：不锈钢；规格/口径：DN25		管材管件阀门/阀门	管材管件阀门	阀门	阀门	个	个	1	167.00	CNY	按单个估价；按物料族“阀门”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=4.1750；金额按四舍五入保留两位小数。	25不锈钢球阀；不锈钢球阀	PIPE-000090 球阀 球阀 25 不锈钢 材质：不锈钢；规格/口径：DN25 25不锈钢球阀；不锈钢球阀 阀门			active	standard	auto_select_allowed	PIPE-000090	1		2026-07-08
PIPE-000091	直管	PVC直管 40mm	材质：PVC；口径：40mm；压力等级：1.0MPa		管材管件阀门/管材	管材管件阀门	管材	管材	米	米	1	6.00	CNY	按PVC DN40每米估价；按物料族“管材”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=3.0000；金额按四舍五入保留两位小数。	PVC给水管	PIPE-000091 直管 PVC直管 40mm 材质：PVC；口径：40mm；压力等级：1.0MPa PVC给水管 管材			active	standard	auto_select_allowed	PIPE-000091	1		2026-07-08
PIPE-000092	异径三通	PVC异径三通 40*32mm	材质：PVC；规格/口径：40mm*32mm		管材管件阀门/三通	管材管件阀门	三通	三通	个	个	1	4.00	CNY	按单个估价；按物料族“三通”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.0000；金额按四舍五入保留两位小数。	40×32三通；异径三通	PIPE-000092 异径三通 PVC异径三通 40*32mm 材质：PVC；规格/口径：40mm*32mm 40×32三通；异径三通 三通			active	standard	auto_select_allowed	PIPE-000092	1		2026-07-08
PIPE-000093	异径三通	PVC异径三通 40*25mm	材质：PVC；规格/口径：40mm*25mm		管材管件阀门/三通	管材管件阀门	三通	三通	个	个	1	4.00	CNY	按单个估价；按物料族“三通”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.0000；金额按四舍五入保留两位小数。	40×25三通；异径三通	PIPE-000093 异径三通 PVC异径三通 40*25mm 材质：PVC；规格/口径：40mm*25mm 40×25三通；异径三通 三通			active	standard	auto_select_allowed	PIPE-000093	1		2026-07-08
PIPE-000094	管卡	管卡 PVC 40	材质：PVC；规格：40mm		紧固件与连接件/管卡/抱箍	紧固件与连接件	管卡/抱箍	管卡/抱箍	个	个	1	2.43	CNY	按个估价，40mm PVC管卡市场价约1元/个；按物料族“管卡/抱箍”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=2.4286；金额按四舍五入保留两位小数。	PVC管卡	PIPE-000094 管卡 管卡 PVC 40 材质：PVC；规格：40mm PVC管卡 管卡/抱箍			active	standard	auto_select_allowed	PIPE-000094	1		2026-07-08
PIPE-000095	弯头	PVC弯头 40mm 45°	材质：PVC；规格/口径：40mm；角度：45度		管材管件阀门/弯头	管材管件阀门	弯头	弯头	个	个	1	3.55	CNY	按单个估价；按物料族“弯头”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=1.7733；金额按四舍五入保留两位小数。	PVC45度弯头	PIPE-000095 弯头 PVC弯头 40mm 45° 材质：PVC；规格/口径：40mm；角度：45度 PVC45度弯头 弯头			active	standard	auto_select_allowed	PIPE-000095	1		2026-07-08
PIPE-000096	异径接头/大小头	PVC异径接头 40*32	材质：PVC；规格：40mm*32mm		管材管件阀门/直接/接头	管材管件阀门	直接/接头	直接/接头	个	个	1	4.48	CNY	常见PVC异径接头价；按物料族“直接/接头”抽样复核中位数调整；样本数=8；可靠性=medium；调整系数=2.9875；金额按四舍五入保留两位小数。	异径接头	PIPE-000096 异径接头/大小头 PVC异径接头 40*32 材质：PVC；规格：40mm*32mm 异径接头 直接/接头			active	standard	auto_select_allowed	PIPE-000096	1		2026-07-08
PIPE-000097	直接/直通	PVC直接 110	材质：PVC；规格：110		管材管件阀门/直接/接头	管材管件阀门	直接/接头	直接/接头	个	个	1	5.98	CNY	按单个估价，单价对应单位=个；按物料族“直接/接头”抽样复核中位数调整；样本数=8；可靠性=medium；调整系数=2.9875；金额按四舍五入保留两位小数。	直通；PVC直接	PIPE-000097 直接/直通 PVC直接 110 材质：PVC；规格：110 直通；PVC直接 直接/接头			active	standard	auto_select_allowed	PIPE-000097	1		2026-07-08
PIPE-000098	管卡	管卡 110	规格：110mm；材质：碳钢		紧固件与连接件/管卡/抱箍	紧固件与连接件	管卡/抱箍	管卡/抱箍	个	个	1	8.50	CNY	按个估价，110mm碳钢管卡市场价约3.5元/个；按物料族“管卡/抱箍”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=2.4286；金额按四舍五入保留两位小数。	管卡	PIPE-000098 管卡 管卡 110 规格：110mm；材质：碳钢 管卡 管卡/抱箍			active	standard	auto_select_allowed	PIPE-000098	1		2026-07-08
PIPE-000099	集水斗	方形集水斗 110mm	规格/口径：110mm；形状：方形		管材管件阀门/管道辅材	管材管件阀门	管道辅材	管道辅材	个	个	1	12.00	CNY	按110mm方形集水斗每个估价；按物料族“管道辅材”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=0.6000；金额按四舍五入保留两位小数。	方形集水斗	PIPE-000099 集水斗 方形集水斗 110mm 规格/口径：110mm；形状：方形 方形集水斗 管道辅材			active	standard	auto_select_allowed	PIPE-000099	1		2026-07-08
PIPE-000100	无缝钢管	无缝钢管 68*6 碳钢	外径：68mm；壁厚：6mm；材质：碳钢		金属材料/钢管	金属材料	钢管	钢管	米	米	1	140.00	CNY	按米计价，参考无缝钢管市场价；按物料族“钢管”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.4000；金额按四舍五入保留两位小数。	68*6无缝管；无缝管	PIPE-000100 无缝钢管 无缝钢管 68*6 碳钢 外径：68mm；壁厚：6mm；材质：碳钢 68*6无缝管；无缝管 钢管			active	standard	auto_select_allowed	PIPE-000100	1		2026-07-08
PIPE-000101	异径接头/大小头	碳钢焊接异径接头 159*89	材质：碳钢；连接：焊接；规格：159mm*89mm		管材管件阀门/直接/接头	管材管件阀门	直接/接头	直接/接头	个	个	1	59.75	CNY	常见碳钢焊接大小头价；按物料族“直接/接头”抽样复核中位数调整；样本数=8；可靠性=medium；调整系数=2.9875；金额按四舍五入保留两位小数。	焊接159*89大小头；焊接异径接头	PIPE-000101 异径接头/大小头 碳钢焊接异径接头 159*89 材质：碳钢；连接：焊接；规格：159mm*89mm 焊接159*89大小头；焊接异径接头 直接/接头			active	standard	auto_select_allowed	PIPE-000101	1		2026-07-08
PIPE-000102	抱箍	抱箍 159 钢管用	规格：159mm；适用管径：159mm；材质：碳钢；加工：定制		定制加工件/定制结构件	定制加工件	定制结构件	定制结构件	个	个	1	72.80	CNY	按定制钢管抱箍159mm估价，单位个；按物料族“定制结构件”抽样复核中位数调整；样本数=3；可靠性=low；调整系数=2.0800；金额按四舍五入保留两位小数。	159加工钢管抱箍；钢管抱箍	PIPE-000102 抱箍 抱箍 159 钢管用 规格：159mm；适用管径：159mm；材质：碳钢；加工：定制 159加工钢管抱箍；钢管抱箍 定制结构件			active	standard	auto_select_allowed	PIPE-000102	1		2026-07-08
PIPE-000103	抱箍	抱箍 89 钢管用	规格：89mm；适用管径：89mm；材质：碳钢；加工：定制		定制加工件/定制结构件	定制加工件	定制结构件	定制结构件	个	个	1	62.40	CNY	按定制钢管抱箍89mm估价，单位个；按物料族“定制结构件”抽样复核中位数调整；样本数=3；可靠性=low；调整系数=2.0800；金额按四舍五入保留两位小数。	加工89钢管抱箍；钢管抱箍	PIPE-000103 抱箍 抱箍 89 钢管用 规格：89mm；适用管径：89mm；材质：碳钢；加工：定制 加工89钢管抱箍；钢管抱箍 定制结构件			active	standard	auto_select_allowed	PIPE-000103	1		2026-07-08
PIPE-000104	管加工件	管加工件 89 外丝 钢管	材质：钢管；公称口径：89mm；接口：外丝；长度：按需定尺		定制加工件/定制管路件	定制加工件	定制管路件	定制管路件	根	根	1	174.86	CNY	按定制钢管外丝89每根估价，单位根；按物料族“定制管路件”抽样复核中位数调整；样本数=7；可靠性=low；调整系数=1.9429；金额按四舍五入保留两位小数。	加工89钢管带牙；带牙钢管加工件	PIPE-000104 管加工件 管加工件 89 外丝 钢管 材质：钢管；公称口径：89mm；接口：外丝；长度：按需定尺 加工89钢管带牙；带牙钢管加工件 定制管路件			active	standard	auto_select_allowed	PIPE-000104	1		2026-07-08
PIPE-000105	止回阀	止回阀 DN80 铜	材质：铜；公称直径：DN80；连接方式：法兰		管材管件阀门/阀门	管材管件阀门	阀门	阀门	个	个	1	626.25	CNY	按单个估价；按物料族“阀门”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=4.1750；金额按四舍五入保留两位小数。	埃美柯80单向阀；单向阀	PIPE-000105 止回阀 止回阀 DN80 铜 材质：铜；公称直径：DN80；连接方式：法兰 埃美柯80单向阀；单向阀 阀门 埃美柯	埃美柯		active	standard	auto_select_allowed	PIPE-000105	1		2026-07-08
PIPE-000106	管加工件	管加工件 80 外丝 钢管	材质：钢管；公称口径：80（DN80）；接口：外丝；长度：按需定尺		定制加工件/定制管路件	定制加工件	定制管路件	定制管路件	根	根	1	155.43	CNY	按定制钢管外丝80每根估价，单位根；按物料族“定制管路件”抽样复核中位数调整；样本数=7；可靠性=low；调整系数=1.9429；金额按四舍五入保留两位小数。	加工80钢管带牙；带牙钢管加工件	PIPE-000106 管加工件 管加工件 80 外丝 钢管 材质：钢管；公称口径：80（DN80）；接口：外丝；长度：按需定尺 加工80钢管带牙；带牙钢管加工件 定制管路件			active	standard	auto_select_allowed	PIPE-000106	1		2026-07-08
PIPE-000107	弯头	碳钢焊接弯头 89mm 90°	材质：碳钢；规格/口径：89mm；连接：焊接；角度：90度		管材管件阀门/弯头	管材管件阀门	弯头	弯头	个	个	1	35.47	CNY	按单个估价，壁厚按常规6mm估；按物料族“弯头”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=1.7733；金额按四舍五入保留两位小数。	89焊接弯头；焊接弯头	PIPE-000107 弯头 碳钢焊接弯头 89mm 90° 材质：碳钢；规格/口径：89mm；连接：焊接；角度：90度 89焊接弯头；焊接弯头 弯头			active	standard	auto_select_allowed	PIPE-000107	1		2026-07-08
PIPE-000108	弯头	碳钢焊接弯头 168mm 90°	材质：碳钢；规格/口径：168mm；连接：焊接；角度：90度		管材管件阀门/弯头	管材管件阀门	弯头	弯头	个	个	1	79.80	CNY	按单个估价，壁厚按常规8mm估；按物料族“弯头”抽样复核中位数调整；样本数=4；可靠性=medium；调整系数=1.7733；金额按四舍五入保留两位小数。	168焊接弯头；焊接弯头	PIPE-000108 弯头 碳钢焊接弯头 168mm 90° 材质：碳钢；规格/口径：168mm；连接：焊接；角度：90度 168焊接弯头；焊接弯头 弯头			active	standard	auto_select_allowed	PIPE-000108	1		2026-07-08
PIPE-000109	消防水带	消防水带 DN100	口径：DN100；材质：橡胶；特性：防爆；压力：1.6MPa；接口：内扣式；长度：按米计		安全消防/消防管件	安全消防	消防管件	消防管件	米	米	1	32.63	CNY	按米估价；按物料族“消防管件”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=2.1750；金额按四舍五入保留两位小数。	100橡胶防爆水带；橡胶防爆水带	PIPE-000109 消防水带 消防水带 DN100 口径：DN100；材质：橡胶；特性：防爆；压力：1.6MPa；接口：内扣式；长度：按米计 100橡胶防爆水带；橡胶防爆水带 消防管件			active	standard	auto_select_allowed	PIPE-000109	1		2026-07-08
PIPE-000110	钢管	镀锌钢管 48 6m 定制	外径：48mm；表面：镀锌；长度：6m；材质：碳钢		金属材料/钢管	金属材料	钢管	钢管	条	条	1	98.00	CNY	按条计价，每条6米（定制），参考镀锌钢管市场价；按物料族“钢管”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=1.4000；金额按四舍五入保留两位小数。	定做48镀锌钢管；镀锌钢管	PIPE-000110 钢管 镀锌钢管 48 6m 定制 外径：48mm；表面：镀锌；长度：6m；材质：碳钢 定做48镀锌钢管；镀锌钢管 钢管			active	standard	auto_select_allowed	PIPE-000110	1		2026-07-08
PIPE-000111	球阀	球阀 4分 铜	材质：铜；规格：4分；接口：内丝		管材管件阀门/阀门	管材管件阀门	阀门	阀门	个	个	1	62.63	CNY	按单个估价；按物料族“阀门”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=4.1750；金额按四舍五入保留两位小数。	埃美柯4分铜球阀；铜球阀	PIPE-000111 球阀 球阀 4分 铜 材质：铜；规格：4分；接口：内丝 埃美柯4分铜球阀；铜球阀 阀门 埃美柯	埃美柯		active	standard	auto_select_allowed	PIPE-000111	1		2026-07-08
PIPE-000112	直接/直通	镀锌外丝直接 4分	材质：镀锌；接口：外丝；规格：4分		管材管件阀门/直接/接头	管材管件阀门	直接/接头	直接/接头	个	个	1	4.48	CNY	按单个估价，单价对应单位=个；按物料族“直接/接头”抽样复核中位数调整；样本数=8；可靠性=medium；调整系数=2.9875；金额按四舍五入保留两位小数。	4分外接头；外接头；镀锌外丝直接4分；镀锌外丝直接	PIPE-000112 直接/直通 镀锌外丝直接 4分 材质：镀锌；接口：外丝；规格：4分 4分外接头；外接头；镀锌外丝直接4分；镀锌外丝直接 直接/接头			active	standard	auto_select_allowed	PIPE-000112	1		2026-07-08
PIPE-000113	混水阀	混水阀 DN15	材质：黄铜；接口：外丝；规格/口径：DN15		管材管件阀门/阀门	管材管件阀门	阀门	阀门	个	个	1	125.25	CNY	按单个估价；按物料族“阀门”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=4.1750；金额按四舍五入保留两位小数。	冷热水阀	PIPE-000113 混水阀 混水阀 DN15 材质：黄铜；接口：外丝；规格/口径：DN15 冷热水阀 阀门			active	standard	auto_select_allowed	PIPE-000113	1		2026-07-08
PIPE-000116	管卡	管卡 PPR 25	材质：PPR；规格：25mm		紧固件与连接件/管卡/抱箍	紧固件与连接件	管卡/抱箍	管卡/抱箍	个	个	1	2.43	CNY	按个估价，25mm PPR管卡市场价约1元/个；按物料族“管卡/抱箍”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=2.4286；金额按四舍五入保留两位小数。	PPR管卡	PIPE-000116 管卡 管卡 PPR 25 材质：PPR；规格：25mm PPR管卡 管卡/抱箍			active	standard	auto_select_allowed	PIPE-000116	1		2026-07-08
