item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	estimated_rate	currency	price_basis	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_item_codes	merged_count	governance_note	updated_at	v05_original_item_name	v05_type_id	v05_standard_name	v05_decision	v05_review	v05_validation	v05_attribute_template	v05_issues
PIPE-000270	软连接	法兰软连接 65*40	两端口径：65mm*40mm；连接方式：法兰		管材管件阀门/软连接	管材管件阀门	软连接	软连接	个	个	1	111.43	CNY	按65*40法兰软连接每个估价；按物料族“软连接”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=3.7143；金额按四舍五入保留两位小数。	65*40法兰软连接；法兰软连接	PIPE-000270 软连接 法兰软连接 65*40 两端口径：65mm*40mm；连接方式：法兰 65*40法兰软连接；法兰软连接 软连接			active	standard	auto_select_allowed	PIPE-000270	1	v0.5标准类型：MT-5913CF437050；旧名称：软连接	2026-07-08	软连接	MT-5913CF437050	软连接	keep：名称稳定，未含规格/品牌，作为标准类型保留。	法兰软连接属性足够，边界清晰。	frozen	两端口径(required)；接口/连接方式(required)	
PIPE-000271	软连接	法兰软连接 65*50	两端口径：65mm*50mm；连接方式：法兰		管材管件阀门/软连接	管材管件阀门	软连接	软连接	个	个	1	130.00	CNY	按65*50法兰软连接每个估价；按物料族“软连接”抽样复核中位数调整；样本数=1；可靠性=low；调整系数=3.7143；金额按四舍五入保留两位小数。	65*50法兰软连接；法兰软连接	PIPE-000271 软连接 法兰软连接 65*50 两端口径：65mm*50mm；连接方式：法兰 65*50法兰软连接；法兰软连接 软连接			active	standard	auto_select_allowed	PIPE-000271	1	v0.5标准类型：MT-5913CF437050；旧名称：软连接	2026-07-08	软连接	MT-5913CF437050	软连接	keep：名称稳定，未含规格/品牌，作为标准类型保留。	法兰软连接属性足够，边界清晰。	frozen	两端口径(required)；接口/连接方式(required)	
PIPE-000272	三通	PPR三通 63mm	材质：PPR；规格/口径：63mm		管材管件阀门/三通	管材管件阀门	三通	三通	个	个	1	8.00	CNY	按单个估价；按物料族“三通”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=1.0000；金额按四舍五入保留两位小数。	PPR三通	PIPE-000272 三通 PPR三通 63mm 材质：PPR；规格/口径：63mm PPR三通 三通			active	standard	auto_select_allowed	PIPE-000272	1	v0.5标准类型：MT-A6E56B3BA604；旧名称：三通	2026-07-08	三通	MT-A6E56B3BA604	三通	keep：等径三通独立成类。	三通族类型边界基本清晰，名称决定合理。	frozen	材质(required)；口径(required)；连接(optional)	
PIPE-000276	球阀	球阀 63 PPR	材质：PPR；规格/口径：DN63		管材管件阀门/阀门	管材管件阀门	阀门	阀门	个	个	1	104.38	CNY	按单个估价；按物料族“阀门”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=4.1750；金额按四舍五入保留两位小数。	PPR球阀	PIPE-000276 球阀 球阀 63 PPR 材质：PPR；规格/口径：DN63 PPR球阀 阀门			active	standard	auto_select_allowed	PIPE-000276	1	v0.5标准类型：MT-8D95FADCFD52；旧名称：球阀	2026-07-08	球阀	MT-8D95FADCFD52	球阀	keep：名称稳定，未含规格/品牌，作为标准类型保留。	各阀类名称均为结构/功能类型，属性模板足以区分规格。	frozen	口径(required)；材质(optional)；接口/连接方式(optional)；压力等级(optional)；特征(optional)	
PIPE-000277	球阀	球阀 DN15	材质：黄铜；规格/口径：DN15		管材管件阀门/阀门	管材管件阀门	阀门	阀门	个	个	1	62.63	CNY	按单个估价；按物料族“阀门”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=4.1750；金额按四舍五入保留两位小数。	DN15埃美柯球阀；球阀	PIPE-000277 球阀 球阀 DN15 材质：黄铜；规格/口径：DN15 DN15埃美柯球阀；球阀 阀门 埃美柯	埃美柯		active	standard	auto_select_allowed	PIPE-000277	1	v0.5标准类型：MT-8D95FADCFD52；旧名称：球阀	2026-07-08	球阀	MT-8D95FADCFD52	球阀	keep：名称稳定，未含规格/品牌，作为标准类型保留。	各阀类名称均为结构/功能类型，属性模板足以区分规格。	frozen	口径(required)；材质(optional)；接口/连接方式(optional)；压力等级(optional)；特征(optional)	
PIPE-000278	浮球阀	浮球阀 线长10m 电动	线长：10m；驱动方式：电动；规格/口径：DN15；电压：AC220V		管材管件阀门/阀门	管材管件阀门	阀门	阀门	个	个	1	334.00	CNY	按单个估价；按物料族“阀门”抽样复核中位数调整；样本数=6；可靠性=medium；调整系数=4.1750；金额按四舍五入保留两位小数。	10m长电浮球阀；电浮球阀；浮球阀带10m线；浮球阀	PIPE-000278 浮球阀 浮球阀 线长10m 电动 线长：10m；驱动方式：电动；规格/口径：DN15；电压：AC220V 10m长电浮球阀；电浮球阀；浮球阀带10m线；浮球阀 阀门			active	standard	auto_select_allowed	PIPE-000278	1	v0.5标准类型：MT-577B97F325BD；旧名称：浮球阀	2026-07-08	浮球阀	MT-577B97F325BD	浮球阀	keep：名称稳定，未含规格/品牌，作为标准类型保留。	各阀类名称均为结构/功能类型，属性模板足以区分规格。	frozen	口径(required)；驱动方式(required)；线长(optional)；电压(optional)	
PIPE-000279	直管	加厚耐磨PVC直管 50mm	材质：PVC；口径：50mm；特征：加厚耐磨；压力等级：1.0MPa		管材管件阀门/管材	管材管件阀门	管材	管材	米	米	1	9.00	CNY	按PVC DN50加厚耐磨每米估价；按物料族“管材”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=3.0000；金额按四舍五入保留两位小数。	50加厚耐磨水管；耐磨水管	PIPE-000279 直管 加厚耐磨PVC直管 50mm 材质：PVC；口径：50mm；特征：加厚耐磨；压力等级：1.0MPa 50加厚耐磨水管；耐磨水管 管材			active	needs_review	auto_select_allowed	PIPE-000279	1		2026-07-08	直管			keep：补充用途属性后，可覆盖给水/排水/线缆保护等不同用途的同规格直管，名称和边界不变。	金属软管定义含无证据支持的接口/波纹体描述，注浆管与直管边界重叠；其余类型和拆分方向基本合理，需修订后通过。	review_required		该 SKU 尚未获得经生成、独立复核和程序校验共同确认的标准类型映射。
PIPE-000280	抱箍	抱箍 50 铝合金	材质：铝合金；规格/口径：50mm		紧固件与连接件/管卡/抱箍	紧固件与连接件	管卡/抱箍	管卡/抱箍	个	个	1	12.14	CNY	按个估价，50mm铝合金抱箍市场价约5元/个；按物料族“管卡/抱箍”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=2.4286；金额按四舍五入保留两位小数。	50铝合金抱箍；铝合金抱箍	PIPE-000280 抱箍 抱箍 50 铝合金 材质：铝合金；规格/口径：50mm 50铝合金抱箍；铝合金抱箍 管卡/抱箍			active	standard	auto_select_allowed	PIPE-000280	1	v0.5标准类型：MT-86A7EBA4236B；旧名称：抱箍	2026-07-08	抱箍	MT-86A7EBA4236B	抱箍	keep：双半圆对合抱紧型管夹边界明确，保留。	管卡/抱箍/卡箍等类型边界以结构区分清晰，管箍并入卡箍合理，属性模板覆盖现有SKU的区分维度。	frozen	规格(required)；材质(required)；类型(optional)；特征(optional)	
PIPE-000281	抱箍	抱箍 80 铝合金	材质：铝合金；规格/口径：80mm		紧固件与连接件/管卡/抱箍	紧固件与连接件	管卡/抱箍	管卡/抱箍	个	个	1	12.14	CNY	按个估价，80mm铝合金抱箍市场价约5元/个；按物料族“管卡/抱箍”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=2.4286；金额按四舍五入保留两位小数。	80铝合金抱箍；铝合金抱箍	PIPE-000281 抱箍 抱箍 80 铝合金 材质：铝合金；规格/口径：80mm 80铝合金抱箍；铝合金抱箍 管卡/抱箍			active	standard	auto_select_allowed	PIPE-000281	1	v0.5标准类型：MT-86A7EBA4236B；旧名称：抱箍	2026-07-08	抱箍	MT-86A7EBA4236B	抱箍	keep：双半圆对合抱紧型管夹边界明确，保留。	管卡/抱箍/卡箍等类型边界以结构区分清晰，管箍并入卡箍合理，属性模板覆盖现有SKU的区分维度。	frozen	规格(required)；材质(required)；类型(optional)；特征(optional)	
PIPE-000282	管卡	管卡 100	规格：100mm；材质：碳钢		紧固件与连接件/管卡/抱箍	紧固件与连接件	管卡/抱箍	管卡/抱箍	个	个	1	7.29	CNY	按个估价，100mm碳钢管卡市场价约3元/个；按物料族“管卡/抱箍”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=2.4286；金额按四舍五入保留两位小数。	100管卡；管卡	PIPE-000282 管卡 管卡 100 规格：100mm；材质：碳钢 100管卡；管卡 管卡/抱箍			active	standard	auto_select_allowed	PIPE-000282	1	v0.5标准类型：MT-F7332C0D9E4F；旧名称：管卡	2026-07-08	管卡	MT-F7332C0D9E4F	管卡	keep：单管固定卡边界明确，保留。	管卡/抱箍/卡箍等类型边界以结构区分清晰，管箍并入卡箍合理，属性模板覆盖现有SKU的区分维度。	frozen	规格(required)；材质(optional)；类型(optional)	
PIPE-000283	消防接头	消防接头 DN100	口径：DN100；材质：铝合金；接口：内扣式；压力：1.6MPa		安全消防/消防管件	安全消防	消防管件	消防管件	个	个	1	54.38	CNY	按个估价；按物料族“消防管件”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=2.1750；金额按四舍五入保留两位小数。	100连接头；连接头；消防接头	PIPE-000283 消防接头 消防接头 DN100 口径：DN100；材质：铝合金；接口：内扣式；压力：1.6MPa 100连接头；连接头；消防接头 消防管件			active	standard	auto_select_allowed	PIPE-000283	1	v0.5标准类型：MT-F651F47615F1；旧名称：消防接头	2026-07-08	消防接头	MT-F651F47615F1	消防接头	keep：名称稳定，口径、接口、材质、压力留在SKU属性。	消防管件类型划分细致，快速接头/内扣接头/枪头/水带/阀类边界清楚，属性覆盖口径/连接/压力等。	frozen	公称直径(required)；材质(optional)；连接方式(optional)；压力(optional)	
PIPE-000284	消防接头	消防接头 DN65	口径：DN65；材质：铝合金；接口：内扣式；压力：1.6MPa		安全消防/消防管件	安全消防	消防管件	消防管件	个	个	1	39.15	CNY	按个估价；按物料族“消防管件”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=2.1750；金额按四舍五入保留两位小数。	65连接头；连接头；消防接头	PIPE-000284 消防接头 消防接头 DN65 口径：DN65；材质：铝合金；接口：内扣式；压力：1.6MPa 65连接头；连接头；消防接头 消防管件			active	standard	auto_select_allowed	PIPE-000284	1	v0.5标准类型：MT-F651F47615F1；旧名称：消防接头	2026-07-08	消防接头	MT-F651F47615F1	消防接头	keep：名称稳定，口径、接口、材质、压力留在SKU属性。	消防管件类型划分细致，快速接头/内扣接头/枪头/水带/阀类边界清楚，属性覆盖口径/连接/压力等。	frozen	公称直径(required)；材质(optional)；连接方式(optional)；压力(optional)	
PIPE-000285	消防接头	消防接头 DN80	口径：DN80；材质：铝合金；接口：内扣式；压力：1.6MPa		安全消防/消防管件	安全消防	消防管件	消防管件	个	个	1	43.50	CNY	按个估价；按物料族“消防管件”抽样复核中位数调整；样本数=2；可靠性=low；调整系数=2.1750；金额按四舍五入保留两位小数。	80连接头；连接头；消防接头；铝合金消防接头Φ80	PIPE-000285 消防接头 消防接头 DN80 口径：DN80；材质：铝合金；接口：内扣式；压力：1.6MPa 80连接头；连接头；消防接头；铝合金消防接头Φ80 消防管件			active	standard	auto_select_allowed	PIPE-000285	1	v0.5标准类型：MT-F651F47615F1；旧名称：消防接头	2026-07-08	消防接头	MT-F651F47615F1	消防接头	keep：名称稳定，口径、接口、材质、压力留在SKU属性。	消防管件类型划分细致，快速接头/内扣接头/枪头/水带/阀类边界清楚，属性覆盖口径/连接/压力等。	frozen	公称直径(required)；材质(optional)；连接方式(optional)；压力(optional)	
PIPE-000286	管卡	管卡 65	规格：65mm；材质：碳钢		紧固件与连接件/管卡/抱箍	紧固件与连接件	管卡/抱箍	管卡/抱箍	个	个	1	6.07	CNY	按个估价，65mm碳钢管卡市场价约2.5元/个；按物料族“管卡/抱箍”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=2.4286；金额按四舍五入保留两位小数。	65管卡；管卡	PIPE-000286 管卡 管卡 65 规格：65mm；材质：碳钢 65管卡；管卡 管卡/抱箍			active	standard	auto_select_allowed	PIPE-000286	1	v0.5标准类型：MT-F7332C0D9E4F；旧名称：管卡	2026-07-08	管卡	MT-F7332C0D9E4F	管卡	keep：单管固定卡边界明确，保留。	管卡/抱箍/卡箍等类型边界以结构区分清晰，管箍并入卡箍合理，属性模板覆盖现有SKU的区分维度。	frozen	规格(required)；材质(optional)；类型(optional)	
PIPE-000287	管卡	管卡 80	规格：80mm；材质：碳钢		紧固件与连接件/管卡/抱箍	紧固件与连接件	管卡/抱箍	管卡/抱箍	个	个	1	7.29	CNY	按个估价，80mm碳钢管卡市场价约3元/个；按物料族“管卡/抱箍”抽样复核中位数调整；样本数=3；可靠性=medium；调整系数=2.4286；金额按四舍五入保留两位小数。	80管卡；管卡	PIPE-000287 管卡 管卡 80 规格：80mm；材质：碳钢 80管卡；管卡 管卡/抱箍			active	standard	auto_select_allowed	PIPE-000287	1	v0.5标准类型：MT-F7332C0D9E4F；旧名称：管卡	2026-07-08	管卡	MT-F7332C0D9E4F	管卡	keep：单管固定卡边界明确，保留。	管卡/抱箍/卡箍等类型边界以结构区分清晰，管箍并入卡箍合理，属性模板覆盖现有SKU的区分维度。	frozen	规格(required)；材质(optional)；类型(optional)	
